grid_version,workload,candidate,SLA,E_C_lower,E_C_upper,E_identified,E_C,E_C_na_reason,E_no_safe,E_no_certified_safe,E_all_safe,E_right_censored,E_upper_status_unknown,E_unknown_count,E_unknown_positions,E_nearest_unsafe_above,E_nearest_unsafe_na_reason,E_unknown_between,E_nonmonotone,E_unsafe_holes,E_upper_transition_width,E_upper_transition_na_reason,E_unresolved_brackets,R_C_lower,R_C_upper,R_identified,R_C,R_C_na_reason,R_no_safe,R_no_certified_safe,R_all_safe,R_right_censored,R_upper_status_unknown,R_unknown_count,R_unknown_positions,R_nearest_unsafe_above,R_nearest_unsafe_na_reason,R_unknown_between,R_nonmonotone,R_unsafe_holes,R_upper_transition_width,R_upper_transition_na_reason,R_unresolved_brackets,signed_gap,absolute_gap,signed_relative_gap,absolute_relative_gap,relative_na_reason,gap_lower,gap_upper,both_no_safe,evaluator_approves_reference_no_safe
G1,w201,-2,S5,0.256,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.362038672,,[],False,[],0.4142135625000001,,"[{""a"":0.256,""b"":0.362038672,""left"":true,""right"":false,""width"":0.4142135625000001}]",0.362038672,0.362038672,True,0.362038672,,False,False,False,False,False,0,[],0.512,,[],False,[],0.4142135622461902,,"[{""a"":0.362038672,""b"":0.512,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,-0.106038672,65.173961328,False,False
G1,w201,-1,S5,0.256,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.362038672,,[],False,[],0.4142135625000001,,"[{""a"":0.256,""b"":0.362038672,""left"":true,""right"":false,""width"":0.4142135625000001}]",0.256,0.256,True,0.256,,False,False,False,False,False,0,[],0.362038672,,[],False,[],0.4142135625000001,,"[{""a"":0.256,""b"":0.362038672,""left"":true,""right"":false,""width"":0.4142135625000001}]",,,,,unidentified capacity,0.0,65.28,False,False
G1,w201,0,S5,0.256,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.362038672,,[],False,[],0.4142135625000001,,"[{""a"":0.256,""b"":0.362038672,""left"":true,""right"":false,""width"":0.4142135625000001}]",0.256,0.256,True,0.256,,False,False,False,False,False,0,[],0.362038672,,[],False,[],0.4142135625000001,,"[{""a"":0.256,""b"":0.362038672,""left"":true,""right"":false,""width"":0.4142135625000001}]",,,,,unidentified capacity,0.0,65.28,False,False
G1,w201,1,S5,0.181019336,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.256,0.256,True,0.256,,False,False,False,False,False,0,[],0.362038672,,[],False,[],0.4142135625000001,,"[{""a"":0.256,""b"":0.362038672,""left"":true,""right"":false,""width"":0.4142135625000001}]",,,,,unidentified capacity,-0.074980664,65.28,False,False
G1,w201,2,S5,0.181019336,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.256,0.256,True,0.256,,False,False,False,False,False,0,[],0.362038672,,[],False,[],0.4142135625000001,,"[{""a"":0.256,""b"":0.362038672,""left"":true,""right"":false,""width"":0.4142135625000001}]",,,,,unidentified capacity,-0.074980664,65.28,False,False
G1,w201,-2,S6,0.7240773439,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.8610779292,,[],False,[],0.18920711503289445,,"[{""a"":0.7240773439,""b"":0.8610779292,""left"":true,""right"":false,""width"":0.18920711503289445}]",4.096,4.096,True,4.096,,False,False,False,False,False,0,[],5.7926187515,,[],False,[],0.4142135623779297,,"[{""a"":4.096,""b"":5.7926187515,""left"":true,""right"":false,""width"":0.4142135623779297}]",,,,,unidentified capacity,-3.3719226561,61.44,False,False
G1,w201,-1,S6,0.7240773439,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.8610779292,,[],False,[],0.18920711503289445,,"[{""a"":0.7240773439,""b"":0.8610779292,""left"":true,""right"":false,""width"":0.18920711503289445}]",4.096,4.096,True,4.096,,False,False,False,False,False,0,[],5.7926187515,,[],False,[],0.4142135623779297,,"[{""a"":4.096,""b"":5.7926187515,""left"":true,""right"":false,""width"":0.4142135623779297}]",,,,,unidentified capacity,-3.3719226561,61.44,False,False
G1,w201,0,S6,0.7240773439,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.8610779292,,[],False,[],0.18920711503289445,,"[{""a"":0.7240773439,""b"":0.8610779292,""left"":true,""right"":false,""width"":0.18920711503289445}]",8.192,8.192,True,8.192,,False,False,False,False,False,0,[],11.585237503,,[],False,[],0.4142135623779297,,"[{""a"":8.192,""b"":11.585237503,""left"":true,""right"":false,""width"":0.4142135623779297}]",,,,,unidentified capacity,-7.4679226561,57.344,False,False
G1,w201,1,S6,0.7240773439,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.8610779292,,[],False,[],0.18920711503289445,,"[{""a"":0.7240773439,""b"":0.8610779292,""left"":true,""right"":false,""width"":0.18920711503289445}]",16.384,16.384,True,16.384,,False,False,False,False,False,0,[],23.1704750059,,[],False,[],0.41421356237182594,,"[{""a"":16.384,""b"":23.1704750059,""left"":true,""right"":false,""width"":0.41421356237182594}]",,,,,unidentified capacity,-15.659922656100001,49.152,False,False
G1,w201,2,S6,0.7240773439,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[2.8963093757,4.096,5.7926187515,8.192,11.585237503,16.384,23.1704750059,32.768,65.536]",0.8610779292,,[],False,[],0.18920711503289445,,"[{""a"":0.7240773439,""b"":0.8610779292,""left"":true,""right"":false,""width"":0.18920711503289445}]",5.7926187515,5.7926187515,True,5.7926187515,,False,False,False,False,False,0,[],8.192,,[],False,[],0.41421356236826035,,"[{""a"":5.7926187515,""b"":8.192,""left"":true,""right"":false,""width"":0.41421356236826035}]",,,,,unidentified capacity,-5.0685414076,59.7433812485,False,False
G1,w202,-2,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,-1,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,0,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,1,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,2,S1,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,-2,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,-1,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,0,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,1,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,2,S2,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,-2,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,-1,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,0,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,1,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,2,S3,0,65.536,False,,unknown may exceed highest confirmed safe,False,True,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],,,,,unidentified capacity,0,65.536,False,False
G1,w202,-2,S4,0.090509668,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.128,0.128,True,0.128,,False,False,False,False,False,0,[],0.1522185107,,[],False,[],0.18920711484374997,,"[{""a"":0.128,""b"":0.1522185107,""left"":true,""right"":false,""width"":0.18920711484374997}]",,,,,unidentified capacity,-0.037490332,65.408,False,False
G1,w202,-1,S4,0.090509668,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.090509668,0.090509668,True,0.090509668,,False,False,False,False,False,0,[],0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.445490332,False,False
G1,w202,0,S4,0.0761092554,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.090509668,,[],False,[],0.18920711448715588,,"[{""a"":0.0761092554,""b"":0.090509668,""left"":true,""right"":false,""width"":0.18920711448715588}]",0.090509668,0.090509668,True,0.090509668,,False,False,False,False,False,0,[],0.128,,[],False,[],0.4142135622461902,,"[{""a"":0.090509668,""b"":0.128,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,-0.014400412599999995,65.445490332,False,False
G1,w202,1,S4,0.045254834,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.064,,[],False,[],0.4142135622461902,,"[{""a"":0.045254834,""b"":0.064,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.045254834,0.045254834,True,0.045254834,,False,False,False,False,False,0,[],0.064,,[],False,[],0.4142135622461902,,"[{""a"":0.045254834,""b"":0.064,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.490745166,False,False
G1,w202,2,S4,0.045254834,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.064,,[],False,[],0.4142135622461902,,"[{""a"":0.045254834,""b"":0.064,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.045254834,0.045254834,True,0.045254834,,False,False,False,False,False,0,[],0.064,,[],False,[],0.4142135622461902,,"[{""a"":0.045254834,""b"":0.064,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.490745166,False,False
G1,w202,-2,S5,0.181019336,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.181019336,0.181019336,True,0.181019336,,False,False,False,False,False,0,[],0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.354980664,False,False
G1,w202,-1,S5,0.181019336,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.181019336,0.181019336,True,0.181019336,,False,False,False,False,False,0,[],0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.354980664,False,False
G1,w202,0,S5,0.181019336,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",0.181019336,0.181019336,True,0.181019336,,False,False,False,False,False,0,[],0.256,,[],False,[],0.4142135622461902,,"[{""a"":0.181019336,""b"":0.256,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,0.0,65.354980664,False,False
G1,w202,1,S5,0.1522185107,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.181019336,,[],False,[],0.18920711526840606,,"[{""a"":0.1522185107,""b"":0.181019336,""left"":true,""right"":false,""width"":0.18920711526840606}]",0.1522185107,0.1522185107,True,0.1522185107,,False,False,False,False,False,0,[],0.181019336,,[],False,[],0.18920711526840606,,"[{""a"":0.1522185107,""b"":0.181019336,""left"":true,""right"":false,""width"":0.18920711526840606}]",,,,,unidentified capacity,0.0,65.3837814893,False,False
G1,w202,2,S5,0.1522185107,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.181019336,,[],False,[],0.18920711526840606,,"[{""a"":0.1522185107,""b"":0.181019336,""left"":true,""right"":false,""width"":0.18920711526840606}]",0.128,0.128,True,0.128,,False,False,False,False,False,0,[],0.1522185107,,[],False,[],0.18920711484374997,,"[{""a"":0.128,""b"":0.1522185107,""left"":true,""right"":false,""width"":0.18920711484374997}]",,,,,unidentified capacity,0.0242185107,65.408,False,False
G1,w202,-2,S6,0.256,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.3044370215,,[],False,[],0.18920711523437506,,"[{""a"":0.256,""b"":0.3044370215,""left"":true,""right"":false,""width"":0.18920711523437506}]",0.512,0.512,True,0.512,,False,False,False,False,False,0,[],0.6088740429,,[],False,[],0.18920711503906262,,"[{""a"":0.512,""b"":0.6088740429,""left"":true,""right"":false,""width"":0.18920711503906262}]",,,,,unidentified capacity,-0.256,65.024,False,False
G1,w202,-1,S6,0.256,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.3044370215,,[],False,[],0.18920711523437506,,"[{""a"":0.256,""b"":0.3044370215,""left"":true,""right"":false,""width"":0.18920711523437506}]",0.512,0.512,True,0.512,,False,False,False,False,False,0,[],0.6088740429,,[],False,[],0.18920711503906262,,"[{""a"":0.512,""b"":0.6088740429,""left"":true,""right"":false,""width"":0.18920711503906262}]",,,,,unidentified capacity,-0.256,65.024,False,False
G1,w202,0,S6,0.256,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.3044370215,,[],False,[],0.18920711523437506,,"[{""a"":0.256,""b"":0.3044370215,""left"":true,""right"":false,""width"":0.18920711523437506}]",0.362038672,0.362038672,True,0.362038672,,False,False,False,False,False,0,[],0.512,,[],False,[],0.4142135622461902,,"[{""a"":0.362038672,""b"":0.512,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,-0.106038672,65.173961328,False,False
G1,w202,1,S6,0.256,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.3044370215,,[],False,[],0.18920711523437506,,"[{""a"":0.256,""b"":0.3044370215,""left"":true,""right"":false,""width"":0.18920711523437506}]",0.362038672,0.362038672,True,0.362038672,,False,False,False,False,False,0,[],0.512,,[],False,[],0.4142135622461902,,"[{""a"":0.362038672,""b"":0.512,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,-0.106038672,65.173961328,False,False
G1,w202,2,S6,0.3044370215,65.536,False,,unknown may exceed highest confirmed safe,False,False,False,False,True,9,"[1.024,1.4481546879,2.048,2.8963093757,4.096,5.7926187515,8.192,16.384,65.536]",0.362038672,,[],False,[],0.18920711487778097,,"[{""a"":0.3044370215,""b"":0.362038672,""left"":true,""right"":false,""width"":0.18920711487778097}]",0.362038672,0.362038672,True,0.362038672,,False,False,False,False,False,0,[],0.512,,[],False,[],0.4142135622461902,,"[{""a"":0.362038672,""b"":0.512,""left"":true,""right"":false,""width"":0.4142135622461902}]",,,,,unidentified capacity,-0.05760165049999999,65.173961328,False,False
G1,w203,-2,S1,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,-1,S1,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,0,S1,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,1,S1,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,2,S1,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,-2,S2,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,-1,S2,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,0,S2,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,1,S2,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,2,S2,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,-2,S3,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,-1,S3,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,0,S3,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,1,S3,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,2,S3,0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,True,0,,True,True,False,False,False,0,[],,no safe point or no observed unsafe above,[],False,[],,no adjacent known upper transition,[],0,0,,,reference zero sampled capacity,0,0,True,False
G1,w203,-2,S4,0.362038672,0.362038672,True,0.362038672,,False,False,False,False,False,0,[],0.512,,[],False,[],0.4142135622461902,,"[{""a"":0.362038672,""b"":0.512,""left"":true,""right"":false,""width"":0.4142135622461902}]",65.536,65.536,True,65.536,,False,False,False,True,False,0,[],,no safe point or no observed unsafe above,[],True,"[0.7240773439,1.024,2.048,2.4354961715,2.8963093757]",,no adjacent known upper transition,"[{""a"":0.6088740429,""b"":0.7240773439,""left"":true,""right"":false,""width"":0.1892071149088559},{""a"":2.8963093757,""b"":3.4443117169,""left"":false,""right"":true,""width"":0.1892071150263619}]",-65.173961328,65.173961328,-0.9944757282714844,0.9944757282714844,,-65.173961328,-65.173961328,False,False
