workload,full_workload,candidate,intensity,physical_id,input_hash,source,source_sha256,inventory_source,membership,reference_status,evaluator_status,pairable,E_status,R_status,grid_membership
h106,h106-o1100-d120,-2,0.7240773439,2734bb7ddee3392d2d59e7d0f15f8aec8728026a45315a78426be3c3a4b82aca,2734bb7ddee3392d2d59e7d0f15f8aec8728026a45315a78426be3c3a4b82aca,results/stage6b_jb_avg_v1/reference/2734bb7ddee3392d2d59e7d0f15f8aec8728026a45315a78426be3c3a4b82aca.json.gz,cd2e3b9389718e034e418f969db723759c9e9579ed564dc94c5d5be08a4e2e9f,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,-1,0.7240773439,221078a08ebfd688196114552687844ede150ef628614ebb06a4ca21f19939c9,221078a08ebfd688196114552687844ede150ef628614ebb06a4ca21f19939c9,results/stage6b_jb_avg_v1/reference/221078a08ebfd688196114552687844ede150ef628614ebb06a4ca21f19939c9.json.gz,c9da61230ab6a468fd18c2c248a807ad4a80998ab79172564a5bd5cce5cf7588,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,0,0.7240773439,76671d19e5e44aee07356ed61651710b98db830984678e6214c3ca3561835523,76671d19e5e44aee07356ed61651710b98db830984678e6214c3ca3561835523,results/stage6b_jb_avg_v1/reference/76671d19e5e44aee07356ed61651710b98db830984678e6214c3ca3561835523.json.gz,64e353a91fcda59e1ec42080e32f8ae273fdf7d0deeccf68f8512827a4509fb4,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,1,0.7240773439,b4cc9889c52ca7b8e8b78f99e2bcdb05e82a21606fec0cf2f45412dd20bd3e18,b4cc9889c52ca7b8e8b78f99e2bcdb05e82a21606fec0cf2f45412dd20bd3e18,results/stage6b_jb_avg_v1/reference/b4cc9889c52ca7b8e8b78f99e2bcdb05e82a21606fec0cf2f45412dd20bd3e18.json.gz,5d66d5d6b6d4245d0751084347d834e65442d98d075c5813f407dfb7d2ced1f3,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,2,0.7240773439,c677cb2184a846e6d6f7801a489244c377f9089ec4efcaf52bef92aa0649e784,c677cb2184a846e6d6f7801a489244c377f9089ec4efcaf52bef92aa0649e784,results/stage6b_jb_avg_v1/reference/c677cb2184a846e6d6f7801a489244c377f9089ec4efcaf52bef92aa0649e784.json.gz,0b767839f049b8e88fbdd70ae921ec0f55eac3d54671fd6065d2146a6708b006,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w201,w201,-2,0.090509668,73cb40b7ed613f722c5d46349694d8816274a47f6456789ca3f802682e1ef3b9,73cb40b7ed613f722c5d46349694d8816274a47f6456789ca3f802682e1ef3b9,results/stage6b_jb_avg_v1/reference/73cb40b7ed613f722c5d46349694d8816274a47f6456789ca3f802682e1ef3b9.json.gz,ad3f30f73105267c0ca0b8dc01ecf90ac7d99e32d0abcae4857de008343c797f,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w201,w201,-1,0.090509668,2d4beb5daec4eeaa1af0452a4e43249848e3a5d2e751010aa10e09bc2615eecc,2d4beb5daec4eeaa1af0452a4e43249848e3a5d2e751010aa10e09bc2615eecc,results/stage6b_jb_avg_v1/reference/2d4beb5daec4eeaa1af0452a4e43249848e3a5d2e751010aa10e09bc2615eecc.json.gz,d253d5b03acfa475f4a27f5193a1c0978b0afab606dc52b9a31212da8d5b8b60,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w201,w201,0,0.090509668,e06eea797df707e691df96c567d4a6e967fb8c4e77fbe7a7e0f4892d2e7fda6d,e06eea797df707e691df96c567d4a6e967fb8c4e77fbe7a7e0f4892d2e7fda6d,results/stage6b_jb_avg_v1/reference/e06eea797df707e691df96c567d4a6e967fb8c4e77fbe7a7e0f4892d2e7fda6d.json.gz,9ea687325ef4825e613930f0242d2ac112d8c8de1f2d7a25bb9d1114223c90af,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w201,w201,1,0.090509668,ac2dd7ab9c8a49d580d06002de75c67d720e6635929b7031422d9efa9c4dee9b,ac2dd7ab9c8a49d580d06002de75c67d720e6635929b7031422d9efa9c4dee9b,results/stage6b_jb_avg_v1/reference/ac2dd7ab9c8a49d580d06002de75c67d720e6635929b7031422d9efa9c4dee9b.json.gz,b0ac89981095912b2e287818c0e1340aacc6b02c43df6b75a75564253357e93b,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w201,w201,2,0.090509668,7fbeb2ec7b1920a5d4555a4937b4d41131a34f28ef3ee682125a10bed143c292,7fbeb2ec7b1920a5d4555a4937b4d41131a34f28ef3ee682125a10bed143c292,results/stage6b_jb_avg_v1/reference/7fbeb2ec7b1920a5d4555a4937b4d41131a34f28ef3ee682125a10bed143c292.json.gz,90ffce6962e6c8d7811d3cf2801f8a1ea5abc8d6d5f768afd30bbb9ca092f3cc,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w202,w202,-2,0.0761092554,5fec0ff87a5d84460193a63930260acb2c3b6ffeb68e19f00a5ff62bedc64e37,5fec0ff87a5d84460193a63930260acb2c3b6ffeb68e19f00a5ff62bedc64e37,results/stage6b_jb_avg_v1/reference/5fec0ff87a5d84460193a63930260acb2c3b6ffeb68e19f00a5ff62bedc64e37.json.gz,cb2bc11ef7713516a19a7af2a6d19c96401fa0a8bc6397f09d229a37f0bd1d0d,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w202,w202,-1,0.0761092554,ac58e09302d03b8c9c7ad5d8b242f64058a3d48c147726986cbe74ec9e36c53b,ac58e09302d03b8c9c7ad5d8b242f64058a3d48c147726986cbe74ec9e36c53b,results/stage6b_jb_avg_v1/reference/ac58e09302d03b8c9c7ad5d8b242f64058a3d48c147726986cbe74ec9e36c53b.json.gz,871bcfce6d43e9873c9d0eec94f855fb04f5cfff72d0b67d0bec5abfcdf555aa,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w202,w202,0,0.0761092554,c57747175ef25bd7449ecaacec52aab01c6acc028e928e9a8b5dd038dc467229,c57747175ef25bd7449ecaacec52aab01c6acc028e928e9a8b5dd038dc467229,results/stage6b_jb_avg_v1/reference/c57747175ef25bd7449ecaacec52aab01c6acc028e928e9a8b5dd038dc467229.json.gz,638886225448cab0128529b601e4a5f6c1320e20e9a6400665c97d11c087a955,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w202,w202,1,0.0761092554,3d4dc73c14675950d3cefbd76ca3504e72b011963831006f6a984094217938f8,3d4dc73c14675950d3cefbd76ca3504e72b011963831006f6a984094217938f8,results/stage6b_jb_avg_v1/reference/3d4dc73c14675950d3cefbd76ca3504e72b011963831006f6a984094217938f8.json.gz,ad8600ecd60afdc08c2f097b6bbc29bcfbb34f4fb0a0c38bfc62db6e21fc5810,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w202,w202,2,0.0761092554,0bca49327c9870b47a640e790b8a76f428276d657eaf6d2af2956342c8e9f4a4,0bca49327c9870b47a640e790b8a76f428276d657eaf6d2af2956342c8e9f4a4,results/stage6b_jb_avg_v1/reference/0bca49327c9870b47a640e790b8a76f428276d657eaf6d2af2956342c8e9f4a4.json.gz,a29bce81921f6402b0763b1b60638cb3ffbfc2f4026190da70f1ca66508cd688,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w203,w203,-2,0.362038672,c9a0133ec484786edbb9d39c7864d776aaec19ed581ef2157311d5b5689f131d,c9a0133ec484786edbb9d39c7864d776aaec19ed581ef2157311d5b5689f131d,results/stage6b_jb_avg_v1/reference/c9a0133ec484786edbb9d39c7864d776aaec19ed581ef2157311d5b5689f131d.json.gz,88da10f0830a69c6e6369d2bddcebc4cb57be2e341cc114ebceb2a5fde19d427,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w203,w203,-1,0.362038672,9f18163319e8f8f9af856f8f70b5f93c3b498306b445ef72e1f547a74ba067ed,9f18163319e8f8f9af856f8f70b5f93c3b498306b445ef72e1f547a74ba067ed,results/stage6b_jb_avg_v1/reference/9f18163319e8f8f9af856f8f70b5f93c3b498306b445ef72e1f547a74ba067ed.json.gz,4c87fd7dd5ef4adb34bb969451b561ceb5d9ed795be68f8703e243f9d3135e32,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w203,w203,0,0.362038672,84d938080ae505fa710f8b16932a24ec979e4061c1498e462f501241ab5736ac,84d938080ae505fa710f8b16932a24ec979e4061c1498e462f501241ab5736ac,results/stage6b_jb_avg_v1/reference/84d938080ae505fa710f8b16932a24ec979e4061c1498e462f501241ab5736ac.json.gz,6d152efbd870ea639a3472a0d65af45fcf57e9bf51b5ccacff4b9f451064dba0,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w203,w203,1,0.362038672,e0d6c1b219017d4d03bda10eb8173c53ee27f2ae0764f30b9e56f45f779e04c5,e0d6c1b219017d4d03bda10eb8173c53ee27f2ae0764f30b9e56f45f779e04c5,results/stage6b_jb_avg_v1/reference/e0d6c1b219017d4d03bda10eb8173c53ee27f2ae0764f30b9e56f45f779e04c5.json.gz,0ab07c44c6ff61fd873c3c2fd6108525cedb2d98ee6f01a5c2e449de4c071c41,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w203,w203,2,0.362038672,b9465bd77fd73e1a3247b3483979e7f352ce30169619337ed13445dbcf209eba,b9465bd77fd73e1a3247b3483979e7f352ce30169619337ed13445dbcf209eba,results/stage6b_jb_avg_v1/reference/b9465bd77fd73e1a3247b3483979e7f352ce30169619337ed13445dbcf209eba.json.gz,257a1369131e653df8a40068e553f1bdfb49ae3851c200ac71d33f0c76c179a4,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w204,w204,-2,0.045254834,4254db68f2b357d96f6d1d8d1b4c0e52a275b9c890dc15b31c5d85a91ce049f6,4254db68f2b357d96f6d1d8d1b4c0e52a275b9c890dc15b31c5d85a91ce049f6,results/stage6b_jb_avg_v1/reference/4254db68f2b357d96f6d1d8d1b4c0e52a275b9c890dc15b31c5d85a91ce049f6.json.gz,89f5c5df1db76e59c1cfcf36b49cc6be50f0205003f9e7d1b09882d51991cb3c,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w204,w204,-1,0.045254834,b701ed41a70d5298f226ee588fbf4d58f403af1ef0771640087e4cd81bef58e9,b701ed41a70d5298f226ee588fbf4d58f403af1ef0771640087e4cd81bef58e9,results/stage6b_jb_avg_v1/reference/b701ed41a70d5298f226ee588fbf4d58f403af1ef0771640087e4cd81bef58e9.json.gz,3419f8bf84fcb08a9567698ee0547551676420119de7ca2d1bc48e7b2e4a250f,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w204,w204,0,0.045254834,9094a6557477b4c345aa727d2719e8e9d8d19cfd6872d82282268e4ff8ccb405,9094a6557477b4c345aa727d2719e8e9d8d19cfd6872d82282268e4ff8ccb405,results/stage6b_jb_avg_v1/reference/9094a6557477b4c345aa727d2719e8e9d8d19cfd6872d82282268e4ff8ccb405.json.gz,73d38a859492aae609f122dc1287a919f793771b37d55a9df5284503158181b8,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w204,w204,1,0.045254834,c0877920e6c544d0573e260c3fc1e475742cc67394d9d7038cd95a543f3ffe08,c0877920e6c544d0573e260c3fc1e475742cc67394d9d7038cd95a543f3ffe08,results/stage6b_jb_avg_v1/reference/c0877920e6c544d0573e260c3fc1e475742cc67394d9d7038cd95a543f3ffe08.json.gz,9c150d8843b51731c336bcb49591e42e37892edc6937998af2c6720020a70929,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w204,w204,2,0.045254834,f4b2d9665537f8573d0527c05a1e5de30119f19444bbea459bf876b9228c12c5,f4b2d9665537f8573d0527c05a1e5de30119f19444bbea459bf876b9228c12c5,results/stage6b_jb_avg_v1/reference/f4b2d9665537f8573d0527c05a1e5de30119f19444bbea459bf876b9228c12c5.json.gz,b7d2c7c3c98fb9905d5ff755449edfe65cb6e17a1d94576931284c87b8224c9d,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h101,h101-o60-d30,-2,0.181019336,b29527c1b6cda645b52d352a1476488ca8844ebbcf30b570acc564e8275da159,b29527c1b6cda645b52d352a1476488ca8844ebbcf30b570acc564e8275da159,results/stage6b_jb_avg_v1/reference/b29527c1b6cda645b52d352a1476488ca8844ebbcf30b570acc564e8275da159.json.gz,1cc7ab5a43ea0faea876b57c455a94b7b4a6dfd7aa08ec9b1703a4613ab2c326,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h101,h101-o60-d30,-1,0.181019336,b3a61a850d7634f591aef628ecc0af5f597fee805ba6c442e538f8fd362a1199,b3a61a850d7634f591aef628ecc0af5f597fee805ba6c442e538f8fd362a1199,results/stage6b_jb_avg_v1/reference/b3a61a850d7634f591aef628ecc0af5f597fee805ba6c442e538f8fd362a1199.json.gz,e3d3ef80b63508441bff183717e7d3f1647799c7eef6af07865eca18ee94372c,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h101,h101-o60-d30,0,0.181019336,620a68e67e2dda38a8b259505691306f8a02ff3f6d33d39e50d2c323520f1629,620a68e67e2dda38a8b259505691306f8a02ff3f6d33d39e50d2c323520f1629,results/stage6b_jb_avg_v1/reference/620a68e67e2dda38a8b259505691306f8a02ff3f6d33d39e50d2c323520f1629.json.gz,792e60618b3b2e1d248b9b7316b19afa3401a5294537ee101ba4d9c77e2ae6bf,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h101,h101-o60-d30,1,0.181019336,d2ca8cd807b3be6083a093cc73c6f978fac2ce7aa5034e2a1bdacb5349f2b86f,d2ca8cd807b3be6083a093cc73c6f978fac2ce7aa5034e2a1bdacb5349f2b86f,results/stage6b_jb_avg_v1/reference/d2ca8cd807b3be6083a093cc73c6f978fac2ce7aa5034e2a1bdacb5349f2b86f.json.gz,d87d7c2567a1d30069f3411e7ad596d222c4c9799fce580bf143058b69b55fc8,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h101,h101-o60-d30,2,0.181019336,0fb4ec99438208eecee225745f7fba1b77befc289b8deb87ba694e501cbf1834,0fb4ec99438208eecee225745f7fba1b77befc289b8deb87ba694e501cbf1834,results/stage6b_jb_avg_v1/reference/0fb4ec99438208eecee225745f7fba1b77befc289b8deb87ba694e501cbf1834.json.gz,26946f9b9318c1a8e8ff659f3de999b4d869fe70bcf031e875452d5fa514bebb,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h102,h102-o300-d120,-2,0.090509668,350bbc2885e31720d67959ee4b5a083bf0f6ab128b90162c3b1e43e439024e64,350bbc2885e31720d67959ee4b5a083bf0f6ab128b90162c3b1e43e439024e64,results/stage6b_jb_avg_v1/reference/350bbc2885e31720d67959ee4b5a083bf0f6ab128b90162c3b1e43e439024e64.json.gz,37d746ab4c799ded84f0da6fed7871d8b37ed8cc5b7092bceb978a9f131070e8,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h102,h102-o300-d120,-1,0.090509668,16113362121edea8df61d4186a3e03e4a2c02be8ac76187842f4c31606c334e3,16113362121edea8df61d4186a3e03e4a2c02be8ac76187842f4c31606c334e3,results/stage6b_jb_avg_v1/reference/16113362121edea8df61d4186a3e03e4a2c02be8ac76187842f4c31606c334e3.json.gz,fdb80e4fc4121f4bef1e9d742442cfed1f1fce8fbd587987a96f585334afe862,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h102,h102-o300-d120,0,0.090509668,01ec486a5236a935dac0c4d90b843c461e42986fdc7c5800ba9e0b5f1cc7bd72,01ec486a5236a935dac0c4d90b843c461e42986fdc7c5800ba9e0b5f1cc7bd72,results/stage6b_jb_avg_v1/reference/01ec486a5236a935dac0c4d90b843c461e42986fdc7c5800ba9e0b5f1cc7bd72.json.gz,f6b879ba7d8670fae55417a5f97117aae40e5a4c126f4fbc2ac547471e5e9288,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h102,h102-o300-d120,1,0.090509668,f1cf66f375129ea45832ac6cb604a58fd6dfebe3b8764edfe6b339ead71caece,f1cf66f375129ea45832ac6cb604a58fd6dfebe3b8764edfe6b339ead71caece,results/stage6b_jb_avg_v1/reference/f1cf66f375129ea45832ac6cb604a58fd6dfebe3b8764edfe6b339ead71caece.json.gz,00a1f39fc835147c82870815d2a789a7d7029b11c652659654a9b2884ec59a52,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h102,h102-o300-d120,2,0.090509668,253c5b8bffe37ebe476a9ea60e94c29bfbb792070484a4c42a5f12e087f92866,253c5b8bffe37ebe476a9ea60e94c29bfbb792070484a4c42a5f12e087f92866,results/stage6b_jb_avg_v1/reference/253c5b8bffe37ebe476a9ea60e94c29bfbb792070484a4c42a5f12e087f92866.json.gz,6dc0c44aba84ff45e1b5213d7d1ee053aeea60cd0c1c1b319ce76a3ee9fbb0be,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h103,h103-o500-d30,-2,0.090509668,dd5abc07d622c4733267285597d700e06d1affad8da6f6d07e23708b9fda46f7,dd5abc07d622c4733267285597d700e06d1affad8da6f6d07e23708b9fda46f7,results/stage6b_jb_avg_v1/reference/dd5abc07d622c4733267285597d700e06d1affad8da6f6d07e23708b9fda46f7.json.gz,9153cba4c049716f90285cffacd5401f958bfa477bae54cd32f867ecd7836790,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h103,h103-o500-d30,-1,0.090509668,26ce83d16a25dc2543d56ed1136639a99aad9e84e79b85c611c06021ac82e0f9,26ce83d16a25dc2543d56ed1136639a99aad9e84e79b85c611c06021ac82e0f9,results/stage6b_jb_avg_v1/reference/26ce83d16a25dc2543d56ed1136639a99aad9e84e79b85c611c06021ac82e0f9.json.gz,73d1ea67895f33d88ea385831d833ddefd314c1e9c74ed688f823f8230575f54,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h103,h103-o500-d30,0,0.090509668,7f72d85758c56cc732342ffe343108214d6d7afe2f496725cdad3fc24311ea11,7f72d85758c56cc732342ffe343108214d6d7afe2f496725cdad3fc24311ea11,results/stage6b_jb_avg_v1/reference/7f72d85758c56cc732342ffe343108214d6d7afe2f496725cdad3fc24311ea11.json.gz,18d1f7843499617613d0425fc048ec55f5c6ebccc2439f4867b15bd2301d098b,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h103,h103-o500-d30,1,0.090509668,bbbf11328a37b980ada2d0b354e0bbb2b8fa97aac4db15d4b8690309edbc0112,bbbf11328a37b980ada2d0b354e0bbb2b8fa97aac4db15d4b8690309edbc0112,results/stage6b_jb_avg_v1/reference/bbbf11328a37b980ada2d0b354e0bbb2b8fa97aac4db15d4b8690309edbc0112.json.gz,50c97791936713c195ef7393cbb36df6cf68b91e4a7e043e6f0a3f6643182c7f,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h103,h103-o500-d30,2,0.090509668,c732347eefafa302325310a718d79f0d8416029feb0f9d5022561b77754bf5ba,c732347eefafa302325310a718d79f0d8416029feb0f9d5022561b77754bf5ba,results/stage6b_jb_avg_v1/reference/c732347eefafa302325310a718d79f0d8416029feb0f9d5022561b77754bf5ba.json.gz,8d54b593aa4a0a077263447a3ee48b411bbc3523f1bfa67532047d78abad6e8a,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h104,h104-o700-d120,-2,0.045254834,e0a39b884dd4988b5e380e0037e9b267c444ddb5e82b10316479cdebf78dc10d,e0a39b884dd4988b5e380e0037e9b267c444ddb5e82b10316479cdebf78dc10d,results/stage6b_jb_avg_v1/reference/e0a39b884dd4988b5e380e0037e9b267c444ddb5e82b10316479cdebf78dc10d.json.gz,0a0cd267b3e59ae81bac3b8e8c127fe58cacac5eebe193568e37ba3a212a03d1,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h104,h104-o700-d120,-1,0.045254834,8f5485dee99f45007163334606818269905e5d0e96309e99fb887d1f400b75f5,8f5485dee99f45007163334606818269905e5d0e96309e99fb887d1f400b75f5,results/stage6b_jb_avg_v1/reference/8f5485dee99f45007163334606818269905e5d0e96309e99fb887d1f400b75f5.json.gz,d29d34307d2068551731eda229cd2c28327d211e57cb6c6aa7367fb09f2402e1,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h104,h104-o700-d120,0,0.045254834,585346e97f7b9129cabedfa592d4ed7a792b3c2bb7ab7cca30dc3def6039973c,585346e97f7b9129cabedfa592d4ed7a792b3c2bb7ab7cca30dc3def6039973c,results/stage6b_jb_avg_v1/reference/585346e97f7b9129cabedfa592d4ed7a792b3c2bb7ab7cca30dc3def6039973c.json.gz,19f0433acb9cb04edff8f38d8a43947be45727ea89ead0ea3854375ad1866aa0,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h104,h104-o700-d120,1,0.045254834,75931015cc736d49172f4915eeed0073ed4220c58b91dd9397c728e3ff9fa48e,75931015cc736d49172f4915eeed0073ed4220c58b91dd9397c728e3ff9fa48e,results/stage6b_jb_avg_v1/reference/75931015cc736d49172f4915eeed0073ed4220c58b91dd9397c728e3ff9fa48e.json.gz,75a92a05b3d6dd310b6174286d662a3c96e0992d4598e7af9ac64c4a4319f969,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h104,h104-o700-d120,2,0.045254834,c870a3c4046b90387dd9518a33ddae542deb948b8ddfda8f7f58858eec0a203f,c870a3c4046b90387dd9518a33ddae542deb948b8ddfda8f7f58858eec0a203f,results/stage6b_jb_avg_v1/reference/c870a3c4046b90387dd9518a33ddae542deb948b8ddfda8f7f58858eec0a203f.json.gz,42ec8c4acf4dedf38886cc8c2affdff3b2ef7eb24f730ee79ad5b4a2bb6e3863,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h105,h105-o900-d30,-2,0.362038672,8291b4b7df13f0fdd6f0ebc8162f413a578f6e5a9762d08167ac125babc67e1b,8291b4b7df13f0fdd6f0ebc8162f413a578f6e5a9762d08167ac125babc67e1b,results/stage6b_jb_avg_v1/reference/8291b4b7df13f0fdd6f0ebc8162f413a578f6e5a9762d08167ac125babc67e1b.json.gz,0d529a93f0a3a3df84890dc141c95ad3e425008d2f32e8ae0bdc3630ae5841fc,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h105,h105-o900-d30,-1,0.362038672,ac3f7c2adbd1eedc6fbe4e9c68f5a90373a3c0de3b1f414a97ef00061006bbe0,ac3f7c2adbd1eedc6fbe4e9c68f5a90373a3c0de3b1f414a97ef00061006bbe0,results/stage6b_jb_avg_v1/reference/ac3f7c2adbd1eedc6fbe4e9c68f5a90373a3c0de3b1f414a97ef00061006bbe0.json.gz,b9a1eb7010733664d76bb689829e6a9285eb3c3eff4bec959ef2353863192a39,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h105,h105-o900-d30,0,0.362038672,e39f37e533f2cdc470b9db35753ba11be52101667702028e258ac809572185c1,e39f37e533f2cdc470b9db35753ba11be52101667702028e258ac809572185c1,results/stage6b_jb_avg_v1/reference/e39f37e533f2cdc470b9db35753ba11be52101667702028e258ac809572185c1.json.gz,6cab9b05998068308457e25bb2df66393a2152f127f94011e2579d912bf6f2dc,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h105,h105-o900-d30,1,0.362038672,ea0b43e33c139ab4f158d8a00ef5f2be3a04931eacea3c9fd9219a5c7b9c08cc,ea0b43e33c139ab4f158d8a00ef5f2be3a04931eacea3c9fd9219a5c7b9c08cc,results/stage6b_jb_avg_v1/reference/ea0b43e33c139ab4f158d8a00ef5f2be3a04931eacea3c9fd9219a5c7b9c08cc.json.gz,d90c699bd3a440b3469c3be9cccf7455fce6b943c7c1f21879fe360799fbe9b1,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h105,h105-o900-d30,2,0.362038672,23a3472dbd735a5826479bd80acee5a980825d10f73bfcd1ea1f028a00f6cf76,23a3472dbd735a5826479bd80acee5a980825d10f73bfcd1ea1f028a00f6cf76,results/stage6b_jb_avg_v1/reference/23a3472dbd735a5826479bd80acee5a980825d10f73bfcd1ea1f028a00f6cf76.json.gz,c7313d828dfb5d622d7f2f0fb77dcc22d13aaa86048ad2fdce914d8dbf0b6306,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,-2,0.0761092554,954035223b3d6897ea5dfecec869072943dc6cef4b40f7758c5ac51e9991f79d,954035223b3d6897ea5dfecec869072943dc6cef4b40f7758c5ac51e9991f79d,results/stage6b_jb_avg_v1/reference/954035223b3d6897ea5dfecec869072943dc6cef4b40f7758c5ac51e9991f79d.json.gz,8cd12375dbb61bf2f473594f0885bac9770b6c9a95df86c4959db821ccd9fac3,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,-1,0.0761092554,4d82a7e67caa217c87d87f74b664db5e8eb0d89eb1044cb938e9bb7499979eea,4d82a7e67caa217c87d87f74b664db5e8eb0d89eb1044cb938e9bb7499979eea,results/stage6b_jb_avg_v1/reference/4d82a7e67caa217c87d87f74b664db5e8eb0d89eb1044cb938e9bb7499979eea.json.gz,f8d98165debfaac8b127627782baf3d748311da3b87d562b4eb05889cef73cce,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,0,0.0761092554,155085cf3e8ef0b95d1cdf79c529db03dd69c855121bc0f88f7aa6c04b65671a,155085cf3e8ef0b95d1cdf79c529db03dd69c855121bc0f88f7aa6c04b65671a,results/stage6b_jb_avg_v1/reference/155085cf3e8ef0b95d1cdf79c529db03dd69c855121bc0f88f7aa6c04b65671a.json.gz,d34e61fb32a126ad225347b65a04adc7fe77faa4d59cb43eeec1a3a9afbbf816,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,1,0.0761092554,91f7472eb3b5f6b5dfcdc773d1a512addad1aa9f1783d948dbf3f2d2df2118b0,91f7472eb3b5f6b5dfcdc773d1a512addad1aa9f1783d948dbf3f2d2df2118b0,results/stage6b_jb_avg_v1/reference/91f7472eb3b5f6b5dfcdc773d1a512addad1aa9f1783d948dbf3f2d2df2118b0.json.gz,db7aa79331427734acf1b499520d74467146bd3ef812edf95a35055a57f8e985,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
h106,h106-o1100-d120,2,0.0761092554,c4faf6853a28dfc19464d2a54e0402117b89876a6059fc9b32c5ec426aa73e2e,c4faf6853a28dfc19464d2a54e0402117b89876a6059fc9b32c5ec426aa73e2e,results/stage6b_jb_avg_v1/reference/c4faf6853a28dfc19464d2a54e0402117b89876a6059fc9b32c5ec426aa73e2e.json.gz,27132b9e30170e676d3d574472a2b92e1cd313a77896f54707c69fdbdade1281,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
w201,w201,-2,0.181019336,9e46e329607f877a24a4e03c0aec6c0caf7848c1c23bbeb99df4049cc5fd7523,9e46e329607f877a24a4e03c0aec6c0caf7848c1c23bbeb99df4049cc5fd7523,results/stage6b_jb_avg_v1/reference/9e46e329607f877a24a4e03c0aec6c0caf7848c1c23bbeb99df4049cc5fd7523.json.gz,55b6651606c731ceea8cbfd9f8926676ab2756ddc3e21d50ab2539f3820e9d18,protocol selected midpoint,G1_only,complete,complete,True,complete,complete,G1
