group,workload,sla,ttft_s,tpot_s,variant,shift,intensity,status,evaluator_safe,reference_safe,events,runtime_s,first_violation,reference_violating_requests,reference_violating_fraction
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,0.062628612,ok,True,True,261,0.009750100027304143,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,0.06128661,ok,True,True,261,0.0120320999994874,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,0.001,ok,True,True,261,0.007866300002206117,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,65.536,ok,False,False,8,0.0005757000180892646,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":3.9552932744809475,""limit"":1.0,""time_s"":1.16156576171875,""side"":""post"",""num_prefill"":6,""num_decode"":1}",4,0.25
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,0.004,ok,True,True,261,0.007108599995262921,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,0.0194439577,ok,True,True,261,0.008303500013425946,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,0.0207494329,ok,True,True,261,0.007583900005556643,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,4.096,ok,False,False,8,0.0005640999879688025,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2322356497447073,""limit"":1.0,""time_s"":2.708984375,""side"":""post"",""num_prefill"":2,""num_decode"":3}",12,0.75
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,0.0586882588,ok,True,True,261,0.00992379995295778,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Full,0,0.016,ok,True,True,261,0.007258599973283708,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,16.384,ok,False,False,6,0.0004246999742463231,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":1.65614202723342,""limit"":1.0,""time_s"":1.42724609375,""side"":""post"",""num_prefill"":4,""num_decode"":1}",11,0.6875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.019869725,ok,True,True,261,0.00817389995791018,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.032,ok,True,True,261,0.008659099985379726,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.256,ok,False,False,170,0.023456000024452806,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00005"",""required"":1.35015939981946,""limit"":1.0,""time_s"":84.984375,""side"":""post"",""num_prefill"":1,""num_decode"":3}",3,0.1875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.022627417,ok,True,True,261,0.008942699991166592,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,1.024,ok,False,False,89,0.013982999953441322,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.35015939981946,""limit"":1.0,""time_s"":21.99609375,""side"":""post"",""num_prefill"":1,""num_decode"":10}",11,0.6875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.064,ok,False,False,199,0.007942199998069555,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.35015939981946,""limit"":1.0,""time_s"":336.9375,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.0625
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0190273138,ok,True,True,261,0.008032499987166375,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.045254834,ok,True,True,261,0.0096126000280492,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0538173706,ok,True,True,261,0.010381000000052154,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.062628612,ok,True,True,261,0.010120399994775653,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.06128661,ok,True,True,261,0.01269119995413348,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.001,ok,True,True,261,0.007964699994772673,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,65.536,ok,False,False,8,0.0006259999936446548,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":3.4894387432309473,""limit"":1.0,""time_s"":1.16156576171875,""side"":""post"",""num_prefill"":6,""num_decode"":1}",4,0.25
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.004,ok,True,True,261,0.007899600022938102,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0194439577,ok,True,True,261,0.008606000046711415,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0207494329,ok,True,True,261,0.008863899973221123,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,4.096,ok,False,False,10,0.0008163999882526696,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.1844695854287681,""limit"":1.0,""time_s"":3.197265625,""side"":""post"",""num_prefill"":2,""num_decode"":4}",12,0.75
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.0586882588,ok,True,True,261,0.009795800026040524,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Raw-Remaining,0,0.016,ok,True,True,261,0.007715100015047938,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,16.384,ok,False,False,4,0.00024389999452978373,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":1.3953985649887126,""limit"":1.0,""time_s"":1.326783046875,""side"":""post"",""num_prefill"":2,""num_decode"":1}",11,0.6875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.019869725,ok,True,True,261,0.008238199981860816,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.032,ok,True,True,261,0.00860509998165071,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.256,ok,False,False,167,0.014010399987455457,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00005"",""required"":1.35015939981946,""limit"":1.0,""time_s"":84.984375,""side"":""post"",""num_prefill"":1,""num_decode"":3}",3,0.1875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.022627417,ok,True,True,261,0.009037999960128218,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,1.024,ok,False,False,88,0.013666999991983175,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.35015939981946,""limit"":1.0,""time_s"":21.99609375,""side"":""post"",""num_prefill"":1,""num_decode"":10}",11,0.6875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.064,ok,False,False,198,0.007766099995933473,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.35015939981946,""limit"":1.0,""time_s"":336.9375,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.0625
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0190273138,ok,True,True,261,0.008577300002798438,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.045254834,ok,True,True,261,0.009369900042656809,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0538173706,ok,True,True,261,0.010013299994170666,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.062628612,ok,False,True,199,0.007692100014537573,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.35015939981946,""limit"":1.0,""time_s"":344.2935732313531,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.06128661,ok,False,True,199,0.007561200007330626,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.35015939981946,""limit"":1.0,""time_s"":351.8107235821985,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.001,ok,True,True,261,0.007670900027733296,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,65.536,ok,False,False,8,0.0007512000156566501,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":3.9552932744809475,""limit"":1.0,""time_s"":1.16656576171875,""side"":""post"",""num_prefill"":6,""num_decode"":1}",4,0.25
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.004,ok,True,True,261,0.007686900033149868,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0194439577,ok,True,True,261,0.007959000009577721,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0207494329,ok,True,True,261,0.007719599991105497,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,4.096,ok,False,False,8,0.0005546000320464373,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.2322356497447073,""limit"":1.0,""time_s"":2.708984375,""side"":""post"",""num_prefill"":2,""num_decode"":3}",12,0.75
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.0586882588,ok,True,True,261,0.010523000033572316,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Full,0,0.016,ok,True,True,261,0.007599000004120171,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,16.384,ok,False,False,5,0.00030419998802244663,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":1.005404858423849,""limit"":1.0,""time_s"":1.3662109375,""side"":""post"",""num_prefill"":3,""num_decode"":1}",11,0.6875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.019869725,ok,True,True,261,0.008233900007326156,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.032,ok,True,True,261,0.008653600001707673,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.256,ok,False,False,167,0.015596400015056133,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00005"",""required"":1.35015939981946,""limit"":1.0,""time_s"":84.984375,""side"":""post"",""num_prefill"":1,""num_decode"":3}",3,0.1875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.022627417,ok,True,True,261,0.008254899992607534,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,1.024,ok,False,False,88,0.015268400020431727,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":1.35015939981946,""limit"":1.0,""time_s"":21.99609375,""side"":""post"",""num_prefill"":1,""num_decode"":10}",11,0.6875
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.064,ok,False,False,198,0.010348199983127415,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.35015939981946,""limit"":1.0,""time_s"":336.9375,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.0625
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0190273138,ok,True,True,261,0.008091900032013655,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.045254834,ok,True,True,261,0.009697299974504858,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0538173706,ok,True,True,261,0.009549400012474507,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.062628612,ok,False,True,199,0.007616199960466474,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.35015939981946,""limit"":1.0,""time_s"":344.2935732313531,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.06128661,ok,False,True,199,0.013206799980252981,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00011"",""required"":1.35015939981946,""limit"":1.0,""time_s"":351.8107235821985,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.001,ok,True,True,261,0.00841559999389574,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,65.536,ok,False,False,8,0.0006084999768063426,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00002"",""required"":3.464364419661422,""limit"":1.0,""time_s"":1.16656576171875,""side"":""post"",""num_prefill"":6,""num_decode"":1}",4,0.25
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.004,ok,True,True,261,0.007786100031808019,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0194439577,ok,True,True,261,0.007993900042492896,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0207494329,ok,True,True,261,0.008284300041850656,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,4.096,ok,False,False,10,0.0007386000361293554,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":1.1876543052957131,""limit"":1.0,""time_s"":3.197265625,""side"":""post"",""num_prefill"":2,""num_decode"":4}",12,0.75
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.0586882588,ok,True,True,261,0.012100799998734146,,0,0.0
h101-o60-d30-a100-fast,h101-o60-d30,relaxed_decode,2.0,1.0,Legacy-Remaining,0,0.016,ok,True,True,261,0.007746599963866174,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,16.384,ok,False,False,4,0.001021500036586076,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.9032087723864575,""limit"":0.15,""time_s"":1.19927515625,""side"":""post"",""num_prefill"":2,""num_decode"":1}",54,1.0
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.019869725,ok,False,False,181,0.00581240002065897,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.2589735733751759,""limit"":0.15,""time_s"":957.228634266453,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.018518518518518517
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.032,ok,False,False,20,0.0008871000027284026,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2680654770888571,""limit"":0.15,""time_s"":32.25,""side"":""post"",""num_prefill"":1,""num_decode"":1}",8,0.14814814814814814
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.256,ok,False,False,4,0.004675000032875687,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2680654770888571,""limit"":0.15,""time_s"":4.90625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",42,0.7777777777777778
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.0182206181,ok,False,False,184,0.005732899997383356,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.2589735733751759,""limit"":0.15,""time_s"":1043.774723432681,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.018518518518518517
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.022627417,ok,False,False,27,0.0010916999890469015,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2680654770888571,""limit"":0.15,""time_s"":45.19417382019344,""side"":""post"",""num_prefill"":1,""num_decode"":1}",8,0.14814814814814814
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,1.024,ok,False,False,3,0.0009600840276107192,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2680654770888571,""limit"":0.15,""time_s"":1.9765625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",53,0.9814814814814815
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.0212037863,ok,False,False,28,0.0012662999797612429,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2680654770888571,""limit"":0.15,""time_s"":48.16138834128884,""side"":""post"",""num_prefill"":1,""num_decode"":1}",4,0.07407407407407407
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.064,ok,False,False,11,0.001209957990795374,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00000"",""required"":0.2680654770888571,""limit"":0.15,""time_s"":16.625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",23,0.42592592592592593
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.0163503544,ok,False,False,187,0.007377400004770607,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.2589735733751759,""limit"":0.15,""time_s"":1163.0543221986675,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.018518518518518517
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.0190273138,ok,False,True,182,0.005702499998733401,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.2589735733751759,""limit"":0.15,""time_s"":999.5644952152941,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.0186195977,ok,False,False,183,0.0071131999720819294,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.2589735733751759,""limit"":0.15,""time_s"":1021.4302104765668,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.018518518518518517
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.001,ok,True,True,1001,0.028454499959480017,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,65.536,ok,False,False,5,0.0009050419903360307,"{""kind"":""network"",""object"":""slow-0"",""required"":323585154.40533674,""limit"":312500000.0,""time_s"":1.09918212890625,""side"":""post"",""num_prefill"":5,""num_decode"":0}",54,1.0
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.004,ok,True,True,1001,0.051747791992966086,,0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.0194439577,ok,False,True,182,0.006195000023581088,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.2589735733751759,""limit"":0.15,""time_s"":978.1673181535465,""side"":""post"",""num_prefill"":1,""num_decode"":1}",0,0.0
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,0.0207494329,ok,False,False,180,0.009430000034626573,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.2589735733751759,""limit"":0.15,""time_s"":916.6876764569311,""side"":""post"",""num_prefill"":1,""num_decode"":1}",1,0.018518518518518517
h102-o300-d120-a100-slow,h102-o300-d120,decode,2.0,0.15,Raw-Full,0,4.096,ok,False,False,3,0.0008023750269785523,"{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00001"",""required"":0.7766214976036652,""limit"":0.15,""time_s"":1.382380625,""side"":""post"",""num_prefill"":1,""num_decode"":1}",54,1.0
