group,shift,intensity,sla,variant,runtime_s,events
w204-heterogeneous-fast,2,0.001,TTFT5.2_TPOT10,Raw-Remaining,0.020966799987945706,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.02092889999039471,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.01984160003485158,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.021176200010813773,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.02038990001892671,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0207185999606736,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.020516200049314648,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.020426300005055964,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.02075139997759834,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.020751900039613247,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT5,Raw-Full,0.02077980001922697,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.02184770000167191,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT5,Legacy-Full,0.020509399997536093,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.020569799991790205,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT10,Raw-Full,0.020409900054801255,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.02044149994617328,711
w204-heterogeneous-fast,-2,0.004,TTFT5.2_TPOT10,Legacy-Full,0.020880900032352656,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.02049830002943054,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.020683799986727536,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.020810400019399822,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.02050370001234114,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.020725100010167807,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.020473600015975535,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.020898699993267655,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.020608399994671345,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT5,Raw-Full,0.020759399980306625,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.020714000042062253,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT5,Legacy-Full,0.020856999966781586,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.020862900011707097,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT10,Raw-Full,0.021873500023502856,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.020600699994247407,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT10,Legacy-Full,0.02071280003292486,711
w204-heterogeneous-fast,-1,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.021276899962686002,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.021092500013764948,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.020446599985007197,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.02150089998031035,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.020377500040922314,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.021310599986463785,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.02053209999576211,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.020594000001437962,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.020222100021783262,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.020768900052644312,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT5,Legacy-Full,0.020342800009530038,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.020765000022947788,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT5,Raw-Full,0.020300000032875687,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.020519100013189018,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT10,Legacy-Full,0.01994260004721582,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.0204033000045456,711
w204-heterogeneous-fast,0,0.004,TTFT5.2_TPOT10,Raw-Full,0.020345800032373518,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.020238400029484183,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.021068800007924438,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.02009659999748692,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.020560699980705976,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.020542800019029528,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.02028619998600334,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.020299699972383678,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.02106080000521615,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT5,Legacy-Full,0.020226299995556474,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.020428899966645986,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT5,Raw-Full,0.020955000014510006,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.02043149998644367,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT10,Legacy-Full,0.020225899992510676,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.022082499985117465,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT10,Raw-Full,0.021061900013592094,711
w204-heterogeneous-fast,1,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.020732800010591745,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT0.3,Legacy-Remaining,0.02077820000704378,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT0.3,Raw-Full,0.02054669999051839,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT0.3,Raw-Remaining,0.02107259997865185,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT0.3,Legacy-Full,0.02052479999838397,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT1.2,Legacy-Remaining,0.020703100017271936,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT1.2,Raw-Full,0.02064000000245869,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT1.2,Raw-Remaining,0.021084000007249415,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT1.2,Legacy-Full,0.020713199977762997,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT5,Legacy-Remaining,0.020732799952384084,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT5,Raw-Full,0.020928799989633262,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT5,Raw-Remaining,0.020557800016831607,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT5,Legacy-Full,0.020731399999931455,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT10,Legacy-Remaining,0.021430600027088076,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT10,Raw-Full,0.02077510004164651,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT10,Raw-Remaining,0.021016200014855713,711
w204-heterogeneous-fast,2,0.004,TTFT5.2_TPOT10,Legacy-Full,0.02063399995677173,711
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT0.3,Raw-Full,0.006543600000441074,215
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT0.3,Raw-Remaining,0.00630419998196885,215
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT0.3,Legacy-Full,0.0062744999886490405,214
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT0.3,Legacy-Remaining,0.006593999976757914,214
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT1.2,Raw-Full,0.006355800025630742,215
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT1.2,Raw-Remaining,0.006852699967566878,215
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT1.2,Legacy-Full,0.0063532000058330595,214
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0063387000118382275,214
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT5,Raw-Full,0.022633899992797524,711
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT5,Raw-Remaining,0.0232506999745965,711
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT5,Legacy-Full,0.022995499952230603,711
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT5,Legacy-Remaining,0.022976999985985458,711
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT10,Raw-Full,0.022492700023576617,711
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT10,Raw-Remaining,0.02287020004587248,711
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT10,Legacy-Full,0.022732899989932775,711
w204-heterogeneous-fast,-2,0.016,TTFT5.2_TPOT10,Legacy-Remaining,0.02305810002144426,711
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT0.3,Raw-Remaining,0.006414899951778352,214
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT0.3,Legacy-Full,0.0062763000023551285,214
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT0.3,Legacy-Remaining,0.006438299955334514,214
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT0.3,Raw-Full,0.006609099975321442,214
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT1.2,Raw-Remaining,0.006559400004334748,214
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT1.2,Legacy-Full,0.006305399991106242,214
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT1.2,Legacy-Remaining,0.006319600041024387,214
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT1.2,Raw-Full,0.006218699971213937,214
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT5,Raw-Remaining,0.02286260004620999,711
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT5,Legacy-Full,0.022669100027997047,711
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT5,Legacy-Remaining,0.02269230003003031,711
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT5,Raw-Full,0.022949500009417534,711
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT10,Raw-Remaining,0.02286849997472018,711
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT10,Legacy-Full,0.02287310000974685,711
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT10,Legacy-Remaining,0.022791300027165562,711
w204-heterogeneous-fast,-1,0.016,TTFT5.2_TPOT10,Raw-Full,0.022439600026700646,711
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT0.3,Legacy-Full,0.006442600046284497,214
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT0.3,Legacy-Remaining,0.006514999957289547,214
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT0.3,Raw-Full,0.00626730005024001,214
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT0.3,Raw-Remaining,0.006262799957767129,214
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT1.2,Legacy-Full,0.006484600016847253,214
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT1.2,Legacy-Remaining,0.006411699985619634,214
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT1.2,Raw-Full,0.006173499976284802,214
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT1.2,Raw-Remaining,0.006544500007294118,214
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT5,Legacy-Full,0.02319460001308471,711
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT5,Legacy-Remaining,0.02295459999004379,711
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT5,Raw-Full,0.022784700035117567,711
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT5,Raw-Remaining,0.022771699994336814,711
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT10,Legacy-Full,0.022863800055347383,711
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT10,Legacy-Remaining,0.02262699999846518,711
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT10,Raw-Full,0.02249669999582693,711
w204-heterogeneous-fast,0,0.016,TTFT5.2_TPOT10,Raw-Remaining,0.02281520003452897,711
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT0.3,Legacy-Remaining,0.006529100006446242,213
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT0.3,Raw-Full,0.0062411000253632665,214
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT0.3,Raw-Remaining,0.006235299981199205,214
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT0.3,Legacy-Full,0.006271800026297569,213
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT1.2,Legacy-Remaining,0.006452700006775558,213
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT1.2,Raw-Full,0.00622559996554628,214
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT1.2,Raw-Remaining,0.006536500004585832,214
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT1.2,Legacy-Full,0.006180700031109154,213
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT5,Legacy-Remaining,0.023482599994167686,711
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT5,Raw-Full,0.02302109997253865,711
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT5,Raw-Remaining,0.02306570002110675,711
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT5,Legacy-Full,0.02257969998754561,711
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT10,Legacy-Remaining,0.023643099993932992,711
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT10,Raw-Full,0.02274550002766773,711
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT10,Raw-Remaining,0.0229158999864012,711
w204-heterogeneous-fast,1,0.016,TTFT5.2_TPOT10,Legacy-Full,0.022790900024119765,711
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT0.3,Raw-Full,0.0063108999747782946,213
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT0.3,Raw-Remaining,0.006366999994497746,213
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT0.3,Legacy-Full,0.006131500005722046,213
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0064282999956049025,213
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT1.2,Raw-Full,0.006295999977737665,213
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT1.2,Raw-Remaining,0.006506400008220226,213
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT1.2,Legacy-Full,0.006272499973420054,213
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT1.2,Legacy-Remaining,0.00634570000693202,213
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT5,Raw-Full,0.023087300010956824,711
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT5,Raw-Remaining,0.022877999988850206,711
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT5,Legacy-Full,0.02327750000404194,711
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT5,Legacy-Remaining,0.023260700050741434,711
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT10,Raw-Full,0.022268100001383573,711
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT10,Raw-Remaining,0.02388769999379292,711
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT10,Legacy-Full,0.022566800005733967,711
w204-heterogeneous-fast,2,0.016,TTFT5.2_TPOT10,Legacy-Remaining,0.02288309996947646,711
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.0006710999878123403,16
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.0006398999830707908,15
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0006282000103965402,15
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.0007083999807946384,16
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.0007161999819800258,16
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.0006157999741844833,15
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0006681000231765211,15
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.000644999963697046,16
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.03372459998354316,711
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT5,Legacy-Full,0.034891099960077554,711
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.03416420001303777,711
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT5,Raw-Full,0.03354540001600981,711
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.03347039996879175,711
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT10,Legacy-Full,0.03346990002319217,711
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.03632419998757541,711
w204-heterogeneous-fast,-2,0.064,TTFT5.2_TPOT10,Raw-Full,0.035162099986337125,711
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.0007266000029630959,15
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0006460000295192003,15
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.0006400999845936894,15
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.0006337999948300421,15
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.0006469000363722444,15
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0006286000134423375,15
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.0006236000335775316,15
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.0006498000002466142,15
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT5,Legacy-Full,0.03503300005104393,711
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.03469170001335442,711
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT5,Raw-Full,0.03446779999649152,711
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.0344514999887906,711
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT10,Legacy-Full,0.035059899964835495,711
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.034702999982982874,711
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT10,Raw-Full,0.034077699994668365,711
w204-heterogeneous-fast,-1,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.03458710003178567,711
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0006293000187724829,15
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.0006076999707147479,15
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.0006874999962747097,15
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.0006463000318035483,15
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0006246999837458134,15
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.0006185999955050647,15
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.0006168000400066376,15
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.0006179000483825803,15
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.034664500039070845,711
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT5,Raw-Full,0.03445050003938377,711
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.03458239999599755,711
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT5,Legacy-Full,0.03427339997142553,711
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.0354191999649629,711
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT10,Raw-Full,0.03431740001542494,711
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.03426790004596114,711
w204-heterogeneous-fast,0,0.064,TTFT5.2_TPOT10,Legacy-Full,0.03457779996097088,711
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.0006340999971143901,15
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.0006991999689489603,15
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.0005940000410191715,14
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0005905000143684447,14
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.000609199982136488,15
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.0006141000194475055,15
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.000590900017414242,14
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0005924000288359821,14
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT5,Raw-Full,0.03492770000593737,711
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.034714700013864785,711
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT5,Legacy-Full,0.03514190000714734,711
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.03605170000810176,711
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT10,Raw-Full,0.034905700013041496,711
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.035436299978755414,711
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT10,Legacy-Full,0.03499639994697645,711
w204-heterogeneous-fast,1,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.03590710001299158,711
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT0.3,Raw-Remaining,0.0006003999733366072,14
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT0.3,Legacy-Full,0.0005932000349275768,14
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT0.3,Legacy-Remaining,0.0006081999745219946,14
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT0.3,Raw-Full,0.0006402999861165881,14
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT1.2,Raw-Remaining,0.0005991000216454268,14
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT1.2,Legacy-Full,0.0005833000177517533,14
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0005969000048935413,14
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT1.2,Raw-Full,0.0006022999878041446,14
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT5,Raw-Remaining,0.035373799968510866,711
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT5,Legacy-Full,0.03631009999662638,711
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT5,Legacy-Remaining,0.03565510001499206,711
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT5,Raw-Full,0.03639969998039305,711
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT10,Raw-Remaining,0.03601480001816526,711
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT10,Legacy-Full,0.036409799999091774,711
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT10,Legacy-Remaining,0.036289800016675144,711
w204-heterogeneous-fast,2,0.064,TTFT5.2_TPOT10,Raw-Full,0.0356171999592334,711
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT0.3,Legacy-Full,0.00036780000664293766,5
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT0.3,Legacy-Remaining,0.00034710002364590764,5
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT0.3,Raw-Full,0.0003252000315114856,5
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT0.3,Raw-Remaining,0.0003350999904796481,5
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT1.2,Legacy-Full,0.0003279999946244061,5
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT1.2,Legacy-Remaining,0.0003692999598570168,5
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT1.2,Raw-Full,0.00033219996839761734,5
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT1.2,Raw-Remaining,0.00033090001670643687,5
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT5,Legacy-Full,0.08251659997040406,711
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT5,Legacy-Remaining,0.08218450000276789,711
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT5,Raw-Full,0.07982779998565093,711
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT5,Raw-Remaining,0.08088880003197119,711
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT10,Legacy-Full,0.08292690000962466,711
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT10,Legacy-Remaining,0.08158109994838014,711
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT10,Raw-Full,0.07905520003987476,711
w204-heterogeneous-fast,-2,0.256,TTFT5.2_TPOT10,Raw-Remaining,0.07991740002762526,711
w204-heterogeneous-fast,-1,0.256,TTFT5.2_TPOT0.3,Legacy-Remaining,0.00036419997923076153,5
