case_id,group,workload,role,kind,link,shift,regime,intensity,status,reference_safe,reference_cache_key,workload_fingerprint,scaled_workload_fingerprint,partition_fingerprint,profile_fingerprint,point_id,sla_label,grid_fingerprint,raw_safe,evaluator_safe,legacy_result,ttft_s,tpot_s
h102-o300-d120-heterogeneous-slow-decode-shift1,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,1,decode,0.0078285765,ok,False,a3b6e047f90064f3ddcdeb76117ac9c486e0c6f1d1e419803cf026b6796daccb,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,243810b12d4a1e4d2d81a0ee426aa5595dacd80d504fc29a628bc1e59d3d6187,tight-TPOT,dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.767133573375176,""limit"":0.3,""time_s"":2428.0057270309617,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.767133573375176,""limit"":0.3,""time_s"":2428.0057270309617,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":187,""drained"":false,""final_time_s"":2428.0057270309617,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.19370004198693044,""peak_memory_bytes"":{""n0"":19331604608.0,""n1"":19331604608.0,""n2"":15817784704.0,""n3"":15817784704.0,""n4"":19331604608.0,""n5"":19331604608.0,""n6"":15817784704.0,""n7"":15817784704.0},""max_accounted_ttft_s"":3.2552522235320143,""max_accounted_tpot_s"":0.767500574975176,""trajectory_hash"":null,""runtime_s"":0.005765400012023747}",5.2,0.3
h102-o300-d120-heterogeneous-slow-prefill-shift1,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,1,prefill,0.0078285765,ok,True,a3b6e047f90064f3ddcdeb76117ac9c486e0c6f1d1e419803cf026b6796daccb,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,d0119f650ef7e7772a045daea6876c44cc5109c32bad15f02ae07dc24c3eb602,relaxed-TPOT (fixed TTFT),dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":15036.801724533581,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.6650603851834324,""peak_memory_bytes"":{""n0"":19367473280.0,""n1"":19367473280.0,""n2"":15851810176.0,""n3"":15851810176.0,""n4"":19367473280.0,""n5"":19367473280.0,""n6"":15851810176.0,""n7"":15851810176.0},""max_accounted_ttft_s"":4.846604282319883,""max_accounted_tpot_s"":0.767500574975176,""trajectory_hash"":null,""runtime_s"":0.03082599997287616}",5.2,10.0
h102-o300-d120-heterogeneous-slow-decode-shift2,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,2,decode,0.0078285765,ok,False,8c246c4d0b51c6156de243cf7d3653cb7fd7a7053fdb755e6905dcc9168d515a,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,7a3cc4984792a49845aa962e3aabf49ffba17e4a909b5cdabbd6cb8ad9d79185,tight-TPOT,dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.7735335733751759,""limit"":0.3,""time_s"":2428.0057270309617,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.7735335733751759,""limit"":0.3,""time_s"":2428.0057270309617,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":186,""drained"":false,""final_time_s"":2428.0057270309617,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.19207801009950368,""peak_memory_bytes"":{""n0"":21087932928.0,""n1"":21087932928.0,""n2"":14062570496.0,""n3"":14062570496.0,""n4"":21087932928.0,""n5"":21087932928.0,""n6"":14062570496.0,""n7"":14062570496.0},""max_accounted_ttft_s"":3.2348842235320143,""max_accounted_tpot_s"":0.773900574975176,""trajectory_hash"":null,""runtime_s"":0.00583749997895211}",5.2,0.3
h102-o300-d120-heterogeneous-slow-prefill-shift2,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,2,prefill,0.0078285765,ok,True,8c246c4d0b51c6156de243cf7d3653cb7fd7a7053fdb755e6905dcc9168d515a,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,6e7d965609d668dfd751b70386ca919775f86bf665acf6db73c039c283ee3542,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,a2aabe22b80f0cbd57770250134bcaa8618ca7a774b1758e1a5d8446076e621f,relaxed-TPOT (fixed TTFT),dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":15037.51212453358,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.6463207469934094,""peak_memory_bytes"":{""n0"":21125304832.0,""n1"":21125304832.0,""n2"":14093978624.0,""n3"":14093978624.0,""n4"":21125304832.0,""n5"":21125304832.0,""n6"":14093978624.0,""n7"":14093978624.0},""max_accounted_ttft_s"":4.816012282319884,""max_accounted_tpot_s"":0.773900574975176,""trajectory_hash"":null,""runtime_s"":0.030954299960285425}",5.2,10.0
h102-o300-d120-heterogeneous-slow-decode-shift-2,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,-2,decode,0.008,ok,True,bda83616141f090fe5d473b8da7414d8893d327157453c594df257a919c77a7e,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,9453560774235644a3a32e62895b3fa4ad6a6b64ba26b0c037737ada95b96b24,tight-TPOT,dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":14713.056159999996,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.7284205900230314,""peak_memory_bytes"":{""n0"":14093978624.0,""n1"":14093978624.0,""n2"":21125304832.0,""n3"":21125304832.0,""n4"":14093978624.0,""n5"":14093978624.0,""n6"":21125304832.0,""n7"":21125304832.0},""max_accounted_ttft_s"":4.9383802823198835,""max_accounted_tpot_s"":0.2165670016,""trajectory_hash"":null,""runtime_s"":0.030690399988088757}",5.2,0.3
h102-o300-d120-heterogeneous-slow-prefill-shift-2,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,-2,prefill,0.008,ok,True,bda83616141f090fe5d473b8da7414d8893d327157453c594df257a919c77a7e,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,5cf4b791bc6f93574b7f550ba9e1407a39de9b14843e5fcb23eb80dd26201356,relaxed-TPOT (fixed TTFT),dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":14713.056159999996,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.7284205900230314,""peak_memory_bytes"":{""n0"":14093978624.0,""n1"":14093978624.0,""n2"":21125304832.0,""n3"":21125304832.0,""n4"":14093978624.0,""n5"":14093978624.0,""n6"":21125304832.0,""n7"":21125304832.0},""max_accounted_ttft_s"":4.9383802823198835,""max_accounted_tpot_s"":0.2165670016,""trajectory_hash"":null,""runtime_s"":0.02957010001409799}",5.2,10.0
h102-o300-d120-heterogeneous-slow-decode-shift-1,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,-1,decode,0.008,ok,True,a6199c546e2eba9adbad5492e6306ee7c56f227ce6a2256320a1f35592907cfb,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,2ce50f2ac9bfaaa2ad42bf9ba205035e3c430ac9b5b04034d9a8df27e2452cfb,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,16d90dd68de6e01edf089b5b0100ae2ce01106d73b3d01f35d425566ef613bf5,tight-TPOT,dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":14713.766560000005,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.7060004051866676,""peak_memory_bytes"":{""n0"":15851810176.0,""n1"":15851810176.0,""n2"":19367473280.0,""n3"":19367473280.0,""n4"":15851810176.0,""n5"":15851810176.0,""n6"":19367473280.0,""n7"":19367473280.0},""max_accounted_ttft_s"":4.907788282319883,""max_accounted_tpot_s"":0.22296700160000002,""trajectory_hash"":null,""runtime_s"":0.030540600011590868}",5.2,0.3
h102-o300-d120-heterogeneous-slow-prefill-shift-1,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,-1,prefill,0.008,ok,True,a6199c546e2eba9adbad5492e6306ee7c56f227ce6a2256320a1f35592907cfb,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,2ce50f2ac9bfaaa2ad42bf9ba205035e3c430ac9b5b04034d9a8df27e2452cfb,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,45903b2ca0c33765734c93ecd034aab43ec652677f102f37b411f9a43f5d9f30,relaxed-TPOT (fixed TTFT),dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":14713.766560000005,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.7060004051866676,""peak_memory_bytes"":{""n0"":15851810176.0,""n1"":15851810176.0,""n2"":19367473280.0,""n3"":19367473280.0,""n4"":15851810176.0,""n5"":15851810176.0,""n6"":19367473280.0,""n7"":19367473280.0},""max_accounted_ttft_s"":4.907788282319883,""max_accounted_tpot_s"":0.22296700160000002,""trajectory_hash"":null,""runtime_s"":0.03045750001911074}",5.2,10.0
h102-o300-d120-heterogeneous-slow-decode-shift0,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,0,decode,0.008,ok,True,a761dd21957f8569ac6aa66bb44210b7cfdf0e5c917dd246cbc9dd3e21499452,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,146b774035d3594d13372061734e07a5aadc16969e610aefda5a8204a859ed70,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,86166719c28c60f1406a6011bc57bb6746f8d7d2f677cda84dd117ee080c737e,tight-TPOT,dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.760733573375176,""limit"":0.3,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.760733573375176,""limit"":0.3,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":187,""drained"":false,""final_time_s"":2376.0,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.1953497021742775,""peak_memory_bytes"":{""n0"":17574489856.0,""n1"":17574489856.0,""n2"":17574489856.0,""n3"":17574489856.0,""n4"":17574489856.0,""n5"":17574489856.0,""n6"":17574489856.0,""n7"":17574489856.0},""max_accounted_ttft_s"":3.275620223532014,""max_accounted_tpot_s"":0.761100574975176,""trajectory_hash"":null,""runtime_s"":0.005877399991732091}",5.2,0.3
h102-o300-d120-heterogeneous-slow-prefill-shift0,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,0,prefill,0.008,ok,True,a761dd21957f8569ac6aa66bb44210b7cfdf0e5c917dd246cbc9dd3e21499452,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,146b774035d3594d13372061734e07a5aadc16969e610aefda5a8204a859ed70,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,9b2f63eddf04ef3692843b905636efece3f79b7cce7a2e9267687e2372979146,relaxed-TPOT (fixed TTFT),dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":14714.476960000004,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.6849191585244888,""peak_memory_bytes"":{""n0"":17609641728.0,""n1"":17609641728.0,""n2"":17609641728.0,""n3"":17609641728.0,""n4"":17609641728.0,""n5"":17609641728.0,""n6"":17609641728.0,""n7"":17609641728.0},""max_accounted_ttft_s"":4.877196282319884,""max_accounted_tpot_s"":0.761100574975176,""trajectory_hash"":null,""runtime_s"":0.03047220001462847}",5.2,10.0
h102-o300-d120-heterogeneous-slow-decode-shift1,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,1,decode,0.008,ok,False,3bae7588b78ef6ffb2f02143759fef6166d66d9b525835def84962ac511d310b,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,1e13fd9797df4158ecac09ab70bc0db6b370f2637d0eddeb2ab27e24782fbd76,tight-TPOT,dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.767133573375176,""limit"":0.3,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.767133573375176,""limit"":0.3,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":186,""drained"":false,""final_time_s"":2376.0,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.19370004198693044,""peak_memory_bytes"":{""n0"":19330883712.0,""n1"":19330883712.0,""n2"":15817784704.0,""n3"":15817784704.0,""n4"":19330883712.0,""n5"":19330883712.0,""n6"":15817784704.0,""n7"":15817784704.0},""max_accounted_ttft_s"":3.2552522235320143,""max_accounted_tpot_s"":0.767500574975176,""trajectory_hash"":null,""runtime_s"":0.005563599988818169}",5.2,0.3
h102-o300-d120-heterogeneous-slow-prefill-shift1,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,1,prefill,0.008,ok,True,3bae7588b78ef6ffb2f02143759fef6166d66d9b525835def84962ac511d310b,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,ba13ef36550060e3f7a4b4667f50a991e27998153d38ea216eeabaf182674e2f,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,f1f3176f06f671637e6a6af5d5afb7e2ca992bdee9ef434110b37952d01d0463,relaxed-TPOT (fixed TTFT),dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":14715.187360000004,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.6650603851834324,""peak_memory_bytes"":{""n0"":19367473280.0,""n1"":19367473280.0,""n2"":15851810176.0,""n3"":15851810176.0,""n4"":19367473280.0,""n5"":19367473280.0,""n6"":15851810176.0,""n7"":15851810176.0},""max_accounted_ttft_s"":4.846604282319883,""max_accounted_tpot_s"":0.767500574975176,""trajectory_hash"":null,""runtime_s"":0.030177999986335635}",5.2,10.0
h102-o300-d120-heterogeneous-slow-decode-shift2,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,2,decode,0.008,ok,False,5e83c4b4d83819b625a1a3809c567e62249ebc3c0a348836ad610f71eda450e2,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,0bc8a896dcd8bebc27f33a59bd4026bd4269f76ac360040319e64790e881cfbe,tight-TPOT,dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,False,False,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":false,""first_violation"":{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.7735335733751759,""limit"":0.3,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1},""first_violations"":[{""kind"":""sla_time"",""object"":""decode"",""request_id"":""azure-00009"",""required"":0.7735335733751759,""limit"":0.3,""time_s"":2376.0,""side"":""post"",""num_prefill"":1,""num_decode"":1}],""events"":185,""drained"":false,""final_time_s"":2376.0,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.19207801009950368,""peak_memory_bytes"":{""n0"":21087146496.0,""n1"":21087146496.0,""n2"":14062570496.0,""n3"":14062570496.0,""n4"":21087146496.0,""n5"":21087146496.0,""n6"":14062570496.0,""n7"":14062570496.0},""max_accounted_ttft_s"":3.2348842235320143,""max_accounted_tpot_s"":0.773900574975176,""trajectory_hash"":null,""runtime_s"":0.005876799987163395}",5.2,0.3
h102-o300-d120-heterogeneous-slow-prefill-shift2,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,2,prefill,0.008,ok,True,5e83c4b4d83819b625a1a3809c567e62249ebc3c0a348836ad610f71eda450e2,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,eff51c84242b657d57ce3117085294cf4110e67615571ee0f1d330bdd166f4ed,28c1988a16176606b98bb698f364a8186a22f6fcf05c5eb9216ed183457dfb0d,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,eb106585817fc955f7a4c131aa22bbbe8c067be66d301e248ea4a56a73d52edd,relaxed-TPOT (fixed TTFT),dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":14715.897760000002,""peak_prefill"":1,""peak_decode"":2,""peak_network_utilization"":0.6463207469934094,""peak_memory_bytes"":{""n0"":21125304832.0,""n1"":21125304832.0,""n2"":14093978624.0,""n3"":14093978624.0,""n4"":21125304832.0,""n5"":21125304832.0,""n6"":14093978624.0,""n7"":14093978624.0},""max_accounted_ttft_s"":4.816012282319884,""max_accounted_tpot_s"":0.773900574975176,""trajectory_hash"":null,""runtime_s"":0.03194040001835674}",5.2,10.0
h102-o300-d120-heterogeneous-slow-decode-shift-2,h102-o300-d120-heterogeneous-slow,h102-o300-d120,primary,heterogeneous,slow,-2,decode,0.0081751772,ok,True,90afc554d591428e901f108ef80461df931ac99461d03326fcdd04afdbc5d289,cd51aa8bcecf85c9bc3a55235feec924495380380b11194d123bf8e9ba5def14,9335812f343f0e76880c856e6099a0fbd42c7da149b3749874ad7d9caabc3db6,b657e2c04ccdd3c497df59aa9f10bb2206ff4463bd44e14b424037095dae77a0,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,380214f197b9f90fe9cb99663c87ba342f8568e134fdcc76a11f090da349af50,tight-TPOT,dc956db9f645041c5866e2b0a306caa68d43348c9730609fba8188735fad8e13,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":1001,""drained"":true,""final_time_s"":14398.333302983516,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.7284205900230314,""peak_memory_bytes"":{""n0"":14093978624.0,""n1"":14093978624.0,""n2"":21125304832.0,""n3"":21125304832.0,""n4"":14093978624.0,""n5"":14093978624.0,""n6"":21125304832.0,""n7"":21125304832.0},""max_accounted_ttft_s"":4.9383802823198835,""max_accounted_tpot_s"":0.2165670016,""trajectory_hash"":null,""runtime_s"":0.029846000019460917}",5.2,0.3
