group,shift,intensity,origin,status,sla,semantics,point_record,evaluator_safe,reference_safe,evaluator_first_violation_count,reference_violation_type,reference_violating_requests,reference_request_count,reference_violating_request_fraction,reference_max_ttft_excess_s,reference_max_tpot_excess_s
h105-o900-d30-heterogeneous-fast,1,4.466719673,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,3cd35ff79516d541e66a0323c8e4c98f8f91332e1149a524ec5c8b73cd15274a,False,False,1,TPOT only,2,14,0.14285714285714285,0.0,0.659419740247984
h105-o900-d30-heterogeneous-fast,1,5.7926187515,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,3d09f867ce582064478715eff1562dda783617c79e845c836f7a8b1d1d8f4be6,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.29980519280126083
h105-o900-d30-heterogeneous-fast,2,17.866878692,stage4_new,ok,TTFT5.2_TPOT2.4,raw,3d13b167d131a7a0e463d27a5232bf27cde279c82529ae4d39a91dcbc9076cf4,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.5082249876672016
h105-o900-d30-heterogeneous-fast,1,13.7772468675,stage4_new,ok,TTFT5.2_TPOT2.4,raw,3e3915ef5b6fe6ae6eca6fc4b4c7af461a4f07e8b4286d57d041c42321d8e296,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.5216216601744077
h105-o900-d30-heterogeneous-fast,0,4.1856907209,stage4_new,ok,TTFT5.2_TPOT2.4,raw,3e6225c1c0e3439409e826503ccd16e14d569cd51172c715e80a99737741e383,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-1,28.1578585804,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,4079649285faa224c91f25079771a267468b20750139e5e3599dd00ca2a1fd07,False,False,1,both,6,14,0.42857142857142855,0.017078780664859572,0.5547743540672063
h105-o900-d30-heterogeneous-fast,0,0.0093097989,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,40e6a1ab998a5bda368c6722d5f5bd078d8587f257d5034b8e403cd6a42f7bd0,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,0,38.9679387444,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,42072aa5bf3e4687642d37fcb21d29574d51d291090705015a35c6fab8bd2b24,False,False,1,both,4,14,0.2857142857142857,0.03090181315998297,0.3968070036672069
h105-o900-d30-heterogeneous-fast,-2,0.0095136569,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,43419dccabfbc613471006ed58426f565db36c1132142e36c5fed85fdafe179e,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,18.6579129919,stage4_new,ok,TTFT5.2_TPOT2.4,raw,436998c3cf321d866f1668d533c4fcb82b1b5910c3af72b39286041e3581d649,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.5082249876672016
h105-o900-d30-heterogeneous-fast,2,42.4948385268,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,439886cd763a88e947c1c84aa59d589d4e5fc4e5e9eec18605a6cac626cb684a,False,False,1,both,5,14,0.35714285714285715,0.22753595959662398,0.5220268692672008
h105-o900-d30-heterogeneous-fast,2,2.048,stage4_new,ok,TTFT5.2_TPOT2.4,raw,45268e47244aa2b1e341afa2b4f1ec27727c65eeb5691ff74f2ebdfa4a4cd234,False,False,1,TPOT only,1,14,0.07142857142857142,0.0,0.07049980746720053
h105-o900-d30-heterogeneous-fast,0,30.0483884877,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,452ebfe0c8c243b22c392a69c183823d5cb0992863a8a87a8b000dc68e5f1754,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.3873624468672068
h105-o900-d30-heterogeneous-fast,-1,0.0087240619,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,475215054fa2dd197ed76e98eb6d9716e42cd5bea78b9e60e204174c96b7b938,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-2,5.3118548159,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,476460b772c96a1bf9b8868b61411c140f12c26e9c44b662605560baf366950d,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.5691265540509458
h105-o900-d30-heterogeneous-fast,2,38.9679387444,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,4799ca585dfe2cdf39d299138bf98f9d5cc46f5ec90a7cedcd965bddcd3174c8,False,False,1,both,5,14,0.35714285714285715,0.1582196067599737,0.5123463828672019
h105-o900-d30-heterogeneous-fast,0,22.6739795061,stage4_new,ok,TTFT5.2_TPOT2.4,raw,4990643d822e554f254f68ba55b6cac92154614811f18a3a3a1237668fe5e44a,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.3846123924672069
h105-o900-d30-heterogeneous-fast,2,4.096,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,49bbcf13c407c5a6e196e343ac054dbdb598d041f5e56aedcc26eae36eabfe7f,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,0,0.064,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,4c4b8ba0318cebe7e6922a00f2e466f562e5e3f9bc5c147667ba58c410955436,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.6058287443066379
h105-o900-d30-heterogeneous-fast,2,0.0113137085,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,4ea8504839d7e586e4c9fd49e94f706e5bb11c4c5c09d8f3d8ef2bf32fe4ffab,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-1,8.192,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,4fa5641483cfd7bc6563377cca19d825c76f521414c154704444d24e653fba10,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.7518091737172035
h105-o900-d30-heterogeneous-fast,-1,24.1963195751,stage4_new,ok,TTFT5.2_TPOT2.4,raw,4fe07495ea61fcb6fb453bbae5cb11281f24d1d17a7e0dc6d531c72303c3e9db,False,False,1,TPOT only,5,14,0.35714285714285715,0.0,0.5547743540672063
h105-o900-d30-heterogeneous-fast,2,8.192,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,501d9d5f60f1b584f1e461a8108dfdc14fe2184651bb0e1e460fad4a2edaec17,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.6132220665935963
h105-o900-d30-heterogeneous-fast,-2,65.536,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,50a6a8a6c57a2c9631eda03c9eb18e2b5aa734c98d23d7eeedb278d52dd3cb41,False,False,1,both,10,14,0.7142857142857143,0.9641927975412043,0.8072766639840054
h105-o900-d30-heterogeneous-fast,1,22.188122881,stage4_new,ok,TTFT5.2_TPOT2.4,raw,51245216b79b3271876168be84d624c770fbc877cf1717666f24db7293dc4614,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.7918405497744074
h105-o900-d30-heterogeneous-fast,-2,11.585237503,stage4_new,ok,TTFT5.2_TPOT2.4,raw,525c32b232ff868ea6710d49fe47ec981ea9dfba419c0e2e3a6e535798289915,False,False,1,TPOT only,7,14,0.5,0.0,0.792405726384005
h105-o900-d30-heterogeneous-fast,2,11.585237503,stage4_new,ok,TTFT5.2_TPOT2.4,raw,53c281a5c14f536a26f88a8f013612d1b1809a8f511a37188fac86ecdb4b310e,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.4858190484672029
h105-o900-d30-heterogeneous-fast,1,46.3409500118,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,53e60ad846cc3a87183d73a0ffd6d2129416820d50d8d0b5e20973f78dd08f0f,False,False,1,both,4,14,0.2857142857142857,0.0783349174384762,0.8056424313744057
h105-o900-d30-heterogeneous-fast,0,4.466719673,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,5464211ea852ae792a0f08c08f9775e03b62f96263b09728b80473e0ceca74fd,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.7811608445551852
h105-o900-d30-heterogeneous-fast,1,8.192,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,551b8d13b49ab7c074791832d0abf82deb8f0594f27576d656536bd1a09fc1b3,False,False,1,TPOT only,5,14,0.35714285714285715,0.0,0.6304700665935976
h105-o900-d30-heterogeneous-fast,1,4.1856907209,stage4_new,ok,TTFT5.2_TPOT2.4,raw,55544ddd5a36d080f5db82c5d92c923835c887068926c18a42aceb849a9a294f,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,2.8963093757,stage4_new,ok,TTFT5.2_TPOT2.4,raw,574f5130071afb2b984966f66398cde689a5b5fadc4e8453da6e23c0238936a6,False,False,1,TPOT only,8,14,0.5714285714285714,0.0,0.1763090137287615
h105-o900-d30-heterogeneous-fast,2,0.256,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,57937529d12661522faba21f0ca0ae0ad64354a57b58d6fa8aff6a0050812f2a,False,False,2,TPOT only,7,14,0.5,0.0,0.5891877360029514
h105-o900-d30-heterogeneous-fast,2,46.3409500118,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,57a0b9effe2f03ae3ff19fa5d1a7fc895575360e188de829caaae35986917120,False,False,1,both,5,14,0.35714285714285715,0.28222229023847767,0.5220268692672008
h105-o900-d30-heterogeneous-fast,-1,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,57bc7e5d3267fc4a0f5fef9e13f7f0d5e2e68edfa6002c230d33273e69bf2b61,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.4645877512336223
h105-o900-d30-heterogeneous-fast,-2,15.0241942439,stage4_new,ok,TTFT5.2_TPOT2.4,raw,581f3db2578feb02a6fbec86de442e698e819e525c2c76a28198ef507a78d8f7,False,False,1,TPOT only,7,14,0.5,0.0,0.8072766639840054
h105-o900-d30-heterogeneous-fast,-2,4.2773454128,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,58ec4815d9e87d3b4df2e85c410a37597bfa4612b15661068b23c98ca92cd056,False,False,1,TPOT only,2,14,0.14285714285714285,0.0,0.6911909484959904
h105-o900-d30-heterogeneous-fast,1,28.7744353955,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,59654163d344e36157fb9ea90d0a48aa841e6ba7e6398119e7906783508a6073,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.7918405497744065
h105-o900-d30-heterogeneous-fast,-2,16.384,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,598d2901a8d9dc35d045ab789e507f9d17a9841f82288589260306b800e85f9a,False,False,1,TPOT only,7,14,0.5,0.0,0.8072766639840054
h105-o900-d30-heterogeneous-fast,0,13.7772468675,stage4_new,ok,TTFT5.2_TPOT2.4,raw,59bd82521e9e9dc7d732e7f94a0db0d3ea9ba0dae5417d8103a3c1c4d7e60539,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.3757134228672072
h105-o900-d30-heterogeneous-fast,0,40.693196786,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,5b09929ae829ba52fe22dcbaf2cb40c84a460d281bbf5338bfa286abc3d29523,False,False,1,both,4,14,0.2857142857142857,0.06902586634334273,0.404467342867207
h105-o900-d30-heterogeneous-fast,1,0.0067271713,stage4_new,ok,TTFT5.2_TPOT2.4,raw,5b34a9460bc79dd208d5e989858447db5ef1141ed39da7cb5c54b1ecaa25be1c,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,5b48b0ab44aa8458a2e679a421ea440cd77eac8a7597dd002044dc37a54403d7,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.5067939704336175
h105-o900-d30-heterogeneous-fast,-2,0.001,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,5bfe831be2ca147b2de7f6af6e36714114fe665a315200d2a97f03f998ad475c,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,1,16.384,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,5c358c25590c251ae2b32bb2e8fd97be5c90c7352de1ff88074369976e331a32,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.7918405497744074
h105-o900-d30-heterogeneous-fast,-2,0.008,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,5c599b02190d867b49c66590aa1001989e6161df345b6276caf74cf3d5d97a1c,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,38.1329361724,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,5d0cafdc084836d81d0d89ee672a909d0c2e426f60de73da626c5eb3f6a94528,False,False,1,both,5,14,0.35714285714285715,0.1424856423245462,0.5123463828672019
h105-o900-d30-heterogeneous-fast,-1,5.3118548159,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,5f964f97af9df19234a7984df97c3a9a97825775873c74f695a571141a9e0e2e,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.5576285540509445
h105-o900-d30-heterogeneous-fast,0,18.6579129919,stage4_new,ok,TTFT5.2_TPOT2.4,raw,60b82397edbf8b279790d18a1db75430da79d31f46fb9bd42abe889d26d4da40,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.3832779156672066
h105-o900-d30-heterogeneous-fast,-1,0.008,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,60ef7ef8d76add11af441273595b88aa2970cc393158f96e6c110dbaddae64ad,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-2,5.1980327207,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,62b4ad49f67f13e7a139d9a45d4979d1f976299aca0aa284a9f78f1b092ed3a2,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.6309613069221114
h105-o900-d30-heterogeneous-fast,-1,0.0095136569,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,63bf56e5cbfc80128b25885f53dbd2848538ec88b9348231e39552bf4b027ce0,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,1,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,64af1c2f4d45412f81085b2f62c92c355e76739489ea9b81ef77fe0fc92444a1,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.5046902280336201
h105-o900-d30-heterogeneous-fast,2,20.346598393,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,6524b6abc2b97cdd2aa8cd722ee1b4ec4f36be033b7a83dfd182f51db68d631a,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.5082249876672016
h105-o900-d30-heterogeneous-fast,-1,32.768,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,6588f3079d1c894bbdd3a06f2c863d406d9252b42b6d1113be0384366d368a3c,False,False,1,both,6,14,0.42857142857142855,0.15698039339120662,0.5547743540672063
h105-o900-d30-heterogeneous-fast,0,38.1329361724,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,65e45f6696d91b432649bf1fdd0b62cb205a3de549860bf3550d8d20b6071bef,False,False,1,both,4,14,0.2857142857142857,0.015167848724555455,0.3968070036672069
h105-o900-d30-heterogeneous-fast,2,0.0067271713,stage4_new,ok,TTFT5.2_TPOT2.4,raw,6691539a63c949146eab727b15f09c14fbe3376ed99f4c074fdf50475eb489f0,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,1,0.0269086853,stage4_new,ok,TTFT5.2_TPOT2.4,raw,67c5869ad4c09ff84b168e937bccd5f425486c3c1ae66b7fe8074588065b4598,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-2,3.4443117169,stage4_new,ok,TTFT5.2_TPOT2.4,raw,6ae1e7f796c2beb695689cafc551ea909fe93dcb35b9852cacd009d3b7782eb9,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-1,4.2773454128,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,6b2d6dcd025017dd588dc7823de64a12e56f87f7eca5dce5eabd7e5efae72a64,False,False,1,TPOT only,2,14,0.14285714285714285,0.0,0.7018560888003926
h105-o900-d30-heterogeneous-fast,-1,20.346598393,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,6bd04599e5acf3808080916ae7c084b6634c3b770bde7a46fd5389bbb8db47ec,False,False,1,TPOT only,5,14,0.35714285714285715,0.0,0.5547743540672063
h105-o900-d30-heterogeneous-fast,-1,25.2675821635,stage4_new,ok,TTFT5.2_TPOT2.4,raw,6ce806898f90fcd51d27f83df9a155c6189460daf19d64fe8497d2cfdec74048,False,False,1,TPOT only,5,14,0.35714285714285715,0.0,0.5547743540672063
h105-o900-d30-heterogeneous-fast,0,0.0095136569,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,6d3f1866fddb029d98e5a26219b4f6999f4fd80e9f76579cb5245fc91fd9906d,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,0.0095136569,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,6dce62d3f318590fffdb2de2b2e0b905238b8522dbab6aacbd784a1fd006398a,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,0,5.7926187515,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,6dee49d28209bf669a60c13b8e4c02b05c5beb497da73a96f18afde09c8e663c,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.3107458200012627
h105-o900-d30-heterogeneous-fast,2,31.3787443019,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,6eb22dae5199ed775695aa190d890bd8d787e48b0f4160d01c00ef3ae401867c,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.5082249876672016
h105-o900-d30-heterogeneous-fast,2,5.7926187515,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,70a89492e3a38cc346c638c59103977ff69ca466c175d64b5fd305ad7558a33b,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.28835719280126026
h105-o900-d30-heterogeneous-fast,1,3.4443117169,stage4_new,ok,TTFT5.2_TPOT2.4,raw,70ecc5fdd2cc040326155658f780230a0de2f34472631dc63f49cbfce4737c89,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-2,0.004,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,71e8ac38f3008c8a46fbba92d2022133b0b802c3cfdc955bcd94e32232e1f0b0,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,0.016,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,721cd8db2085fcd18c86393d158774a403cc8f6b75c8625a3393b3ce3b8766ab,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,1,35.733757384,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,73a0029a1a8172972971e7bd03bb459fc02a75a8be8ecfe4261b7ae6f3d28e7d,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.7918405497744074
h105-o900-d30-heterogeneous-fast,-2,4.9776531865,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,73c811a4988039ae00dbda473f2fef27d3c2dbe058b85c620ac2b3fad6541778,False,False,1,TPOT only,7,14,0.5,0.0,0.7587224758412998
h105-o900-d30-heterogeneous-fast,-2,0.512,stage4_new,ok,TTFT5.2_TPOT2.4,raw,750c09fb5e5511bfe4f041110ab76f734d4aefd05588a37f5d4471ead2e47f04,False,False,2,TPOT only,9,14,0.6428571428571429,0.0,0.6836418544032372
h105-o900-d30-heterogeneous-fast,-2,0.0380546277,stage4_new,ok,TTFT5.2_TPOT2.4,raw,75234bc8f16fe4595a30fbd7d1c05f744d70e937cc2ea5df6cc89c57fff509a1,False,False,1,TPOT only,2,14,0.14285714285714285,0.0,0.6415887870808024
h105-o900-d30-heterogeneous-fast,2,16.384,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,7528fd333f19965c3ccc36f04086e909b8c59a1b34519a16f133cdb7dc3e2be1,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.5082249876672016
h105-o900-d30-heterogeneous-fast,-1,0.0085371232,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,75b52b7fa0e06f78200106f8e0902ba58a10278deb350f02c972d10280281dbc,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,3.4443117169,stage4_new,ok,TTFT5.2_TPOT2.4,raw,75dc56893b9e52a0b949a3cab26d6af54230462e4250e485e9c37bb16688a108,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,15.0241942439,stage4_new,ok,TTFT5.2_TPOT2.4,raw,76d71aa1b1653a06e2776aae1ee524c51e8fad197277d8e68de2b873fbd4807e,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.5082249876672016
h105-o900-d30-heterogeneous-fast,-2,19.9106127459,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,7721b47ea7c5147f979d37f796cdb3eb410a9d4f47de9dbb2638272936238e18,False,False,1,TPOT only,7,14,0.5,0.0,0.8072766639840054
h105-o900-d30-heterogeneous-fast,2,5.3118548159,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,778ddc9bd497a863e3695b3c93d56559210816281d052d2bb42826d09d8d064f,False,False,1,TPOT only,7,14,0.5,0.0,0.5231345540509413
h105-o900-d30-heterogeneous-fast,1,24.1963195751,stage4_new,ok,TTFT5.2_TPOT2.4,raw,77fef167f8639345e61ff2f5b65f1cea27b9f056dbf93cee204cc4954a42cf1f,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.7918405497744074
h105-o900-d30-heterogeneous-fast,-2,28.7744353955,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,78e208a4122c2766cc4940e567415d71605638340f423d2d89c0d9c0b7259614,False,False,1,both,9,14,0.6428571428571429,0.4183528996759218,0.8072766639840054
h105-o900-d30-heterogeneous-fast,-2,4.8709923431,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,7be025ced58d2f419173c521de1952d7b3372d0fbe0bba71471168db4b9cf684,False,False,1,TPOT only,6,14,0.42857142857142855,0.0,0.4455393524623905
h105-o900-d30-heterogeneous-fast,0,0.0091103091,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,7c599910c5f3c29dee8a4f7f622f4aec9eab020316841d81d93892b9673a1101,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,1,0.8610779292,stage4_new,ok,TTFT5.2_TPOT2.4,raw,7cd9ee7b1a94486818feffd07338ba117bc8f7dc7c69aa01006e1ef919086d20,False,False,2,TPOT only,9,14,0.6428571428571429,0.0,0.6210552287999849
h105-o900-d30-heterogeneous-fast,-2,1.024,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,7cef4f61088e7ce6fe47d104b46eddf65b365135d10bcd498d87ac2717f1321e,False,False,1,TPOT only,9,14,0.6428571428571429,0.0,0.6828271088031985
h105-o900-d30-heterogeneous-fast,0,4.3710070812,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,7d59e469306bde855215b731e0b09e1c69ce5a924ea7c48dbb3b47097af62a99,False,False,1,TPOT only,2,14,0.14285714285714285,0.0,0.6655162170479856
h105-o900-d30-heterogeneous-fast,2,22.188122881,stage4_new,ok,TTFT5.2_TPOT2.4,raw,7d8cf9b84c3a42ffeafef7cce8600e3eff386161c02a9cb5d02dff87a6e70798,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.5082249876672016
h105-o900-d30-heterogeneous-fast,-1,0.0091103091,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,7dff9b76a7a8747e35ddad4bfd9190223c629b4be84e72b7b8ace60cece4df8a,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-1,0.045254834,stage4_new,ok,TTFT5.2_TPOT2.4,raw,7f5ed56f8b6006d96371d169b4ac390e7730d3f7fbc83c22847272b202395632,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.5826772208321063
h105-o900-d30-heterogeneous-fast,-1,0.022627417,stage4_new,ok,TTFT5.2_TPOT2.4,raw,7f752c629b384565e0ad4e9f00c9c3207f0f1f28b1043125a2adbe5740674513,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,0,31.3787443019,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,8057287148b0b0d5ff74c79b47cd7dcabe00ce75c65ba2e8c48846e5bf03361f,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.3873624468672068
h105-o900-d30-heterogeneous-fast,0,3.4443117169,stage4_new,ok,TTFT5.2_TPOT2.4,raw,8066ac38d2029752ac547b5b4c19484ee00b2ce485bf5a40dd1d19fd5acd1877,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,24.1963195751,stage4_new,ok,TTFT5.2_TPOT2.4,raw,81a13bbcf2a408eca16d8916520816c8a1f6b4d4e4d8b376bcc99cb4779876f4,False,False,1,TPOT only,4,14,0.2857142857142857,0.0,0.5082249876672016
h105-o900-d30-heterogeneous-fast,0,4.2773454128,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,82cc67615301570e55e1e5ebc23a164c27d288fe646f48d1bdec5dd8decac71e,False,False,1,TPOT only,1,14,0.07142857142857142,0.0,0.6987755762703807
h105-o900-d30-heterogeneous-fast,2,0.064,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,83dee278a816116c0c10fc04d5ce0cb368e4d1621e5533e53a7210c041b61927,False,False,1,TPOT only,3,14,0.21428571428571427,0.0,0.587965617602531
h105-o900-d30-heterogeneous-fast,-1,28.7744353955,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,840057ffd674437c27a96a5de7414d80db04fdecf7be40ec469349d44128a38b,False,False,1,both,6,14,0.42857142857142855,0.03838658927592409,0.5547743540672063
h105-o900-d30-heterogeneous-fast,-1,40.693196786,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,84368be3a5ed86d0f284896e4d9b88207c3995b4d01a5c5cc145f4f04dc4ae9c,False,False,1,both,6,14,0.42857142857142855,0.3233968775433418,0.5547743540672063
h105-o900-d30-heterogeneous-fast,-2,0.0067271713,stage4_new,ok,TTFT5.2_TPOT2.4,raw,8550e07590aff1a2f662f5b7383b2218722780c796785bcf2b6a1679be0d31e0,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,2,4.1856907209,stage4_new,ok,TTFT5.2_TPOT2.4,raw,85785aa4892222161a8a49c837bf05ed94b25568128a622e612be7d03e818ce0,False,True,1,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-2,0.0087240619,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,85a18535a687e0d438b63e16292504850d2b943683ef731d6f83f700229a1629,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,-2,0.008915094,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,89ce1bb1f8b163bd926f348cdb0d416a4a8a40531af7575d6995ae305a5d0f9d,True,True,0,,0,14,0.0,0.0,0.0
h105-o900-d30-heterogeneous-fast,0,0.045254834,stage4_new,ok,TTFT5.2_TPOT2.4,raw,8a6f792c7e2b955c78dac69c4a57fa5b4cb7ff26f0f69cae1d39d435b1b566a4,False,False,1,TPOT only,2,14,0.14285714285714285,0.0,0.4878991728647111
h105-o900-d30-heterogeneous-fast,2,1.024,stage3_reuse,ok,TTFT5.2_TPOT2.4,raw,8b196431ca8b0533e60edee75f27dea77235c97a8c93ceb5eed2c5d04e763a47,False,False,2,TPOT only,9,14,0.6428571428571429,0.0,0.5891656176032138
